drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Laduviglusib,775403.8333333334,575487.2916666666,767076.9791666666,634498.2916666666,24394.67747542911,43109.86700545323,57497.95668755099,42456.117014104864,793515.515625,644641.453125,837608.109375,669620.5625,64723.86835008313,20668.065270344145,108843.08196418325,36925.860040480664,0.9771753898505674,0.8927246128478121,0.9157945948482259,0.9475489959534608,0.08542759101792376,0.07274181201228472,0.13738236830539816,0.0821599084079278,0.6347026122044341,0.09216183853291801,0.32218496394360496,0.3155817526083409,0.4,0.11428571428571428,0.6285714285714286,0.22857142857142856
Berzosertib,572861.84375,495633.3333333333,710289.5208333334,535950.0416666666,52885.7511073491,15447.19908597957,63270.95232548011,9804.487776319045,842251.265625,648975.171875,891955.515625,682466.28125,50077.51175205312,20059.31168470138,91257.4965205681,48013.0820072471,0.6801555154979825,0.763716941437627,0.7963284136828597,0.7853135845554519,0.07468655935654218,0.033523046452859376,0.108026644331526,0.05708590268690349,0.0018506347787610423,9.407651068110321e-5,0.026622143936086768,0.007072003793552614,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Ceritinib,525169,504864.21875,774056.1041666666,562868.0625,29748.29605027036,2080.7566365781613,46592.18874422905,20918.38015928292,847749.0625,655806.359375,933949.84375,689572.625,42956.181117633554,26340.55267797517,53327.661396033975,46043.96851439597,0.6194863825048464,0.76983733312856,0.8287983657223741,0.8162563914134497,0.04708183752798851,0.031082980697032667,0.06876235712534076,0.06237621038244385,7.938795572014948e-5,0.0013366800002155119,0.009164318044938757,0.0064902774431882465,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Navitoclax,809508.2291666666,631533.25,977416.4583333334,716033.75,57115.58054111135,3059.7320329207346,50557.126999027874,15412.038225417129,845831.8125,655108.65625,925772.125,679011.265625,30989.216679833768,23502.63814350268,31368.67221336739,21351.424100958637,0.9570557848539973,0.9640129831516022,1.0557851461917083,1.054524109170593,0.07608711394705443,0.034898818562632106,0.06528488006982816,0.04018373944936903,0.39485952257402873,0.13757087993313574,0.21280670974508764,0.04469181321458165,0.4,0.22857142857142856,0.22857142857142856,0.11428571428571428
Ro-3306,830449.4583333334,654201.7083333334,863372.5208333334,654439.1666666666,60455.084424349356,21617.100481152407,37635.04073179827,19345.554090985337,846277,643486.140625,908616.765625,671970.609375,45576.66115050119,10744.084740201111,16434.506749121316,35424.9345876607,0.9812974455566361,1.0166523675209627,0.9502053599456257,0.9739104025328736,0.0888600830190676,0.03763880991244992,0.04484431442029345,0.05886327092276853,0.7253287911038142,0.4927119733662832,0.16147663245934504,0.44264371203130237,0.8571428571428571,0.6285714285714286,0.22857142857142856,0.6285714285714286
Empesertib,520601.2708333333,468253.09375,593788.4791666666,415612.03125,28575.788245162315,20298.22971968072,29344.212362593575,19423.69157929004,777947.53125,645620.15625,878886.46875,656468.328125,82419.01590950286,8437.312651083603,27539.67996281778,39109.81688158861,0.6691984355253822,0.7252764481050076,0.6756145421275911,0.6331029441086183,0.07984824252954884,0.03283755815843588,0.03953394075217148,0.04793841565015955,0.004799402397088859,0.0017774483749289655,1.323940130891283e-4,2.1290961965811234e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
SGX-523,474414.7916666667,451178.0208333333,667254.9375,558099.8541666666,41277.53281419431,20079.199270296187,37341.707174721625,19448.508281719565,740467.9375,689963.8125,845858.09375,581318.625,74910.18529212166,6735.722420887755,14497.324198755718,35181.302402807836,0.6406959270490583,0.653915484637585,0.7888497401991077,0.9600584432791339,0.08549108303745204,0.029793767521066133,0.04617048809965625,0.06704627172725909,0.08141175495292154,7.517004975817897e-4,0.006809567380512165,0.5142439428419685,0.2,0.2,0.2,0.8
Alisertib,663087.125,565114,670728.9166666666,534287.9895833334,44919.838871811764,45774.118365306545,48200.26455914547,13394.06927044277,726649.359375,676594.8125,859831.390625,606911.515625,46141.15899514271,37247.81351217142,28024.15039242265,40160.47214280165,0.9125269518854724,0.8352325343907363,0.7800702835228227,0.8803391859077206,0.08472872001961025,0.08180025357508042,0.061553916568108595,0.06229400988002062,0.1326410453026677,0.027764576680918276,0.008861641745801731,0.029846960322193174,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.05714285714285714
Onvansertib,592394.9583333334,507128.625,650806.5416666666,538838.2083333334,28373.259139971186,9650.977144150434,18389.138481164013,8873.9758485516,741314.53125,642371.6875,896497.234375,645857.34375,49187.416200916014,49492.97821253389,34403.86911749289,25182.84514113415,0.7991141861666203,0.7894629151133004,0.7259437248798447,0.834299111944306,0.06539346781289893,0.06265394302992203,0.03459565658803943,0.035313069498450624,0.0043770039185366694,0.01007841629810843,9.953548615795489e-5,0.00153787237330456,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
AZD1390,528351.0520833334,441314.6354166667,629769.9791666666,538525.8541666666,43332.15527543926,21672.22394808143,65755.13915111542,19476.035528905184,784338.640625,630927.25,921082.234375,675343.140625,43109.516372287675,29240.20988955819,8537.956431548373,23477.070798428285,0.6736261924598245,0.6994699236982816,0.6837282879459692,0.7974107113433994,0.0665057276206388,0.04723090182956835,0.07166977784789208,0.04000124634492003,9.638372864073088e-4,1.8571786050285916e-4,0.015620127091470684,4.3902834190849105e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Camptothecin,371404.8541666667,398427.96875,468302.71875,391736.90625,11090.643782314211,10349.250649437514,21438.92751617826,30156.210800185014,810215.4375,673052.21875,926792.421875,666785.90625,27042.669656363978,49885.633779548596,6754.291201049947,30941.720963297645,0.4584025889616139,0.5919718524811712,0.505294074160181,0.5875002794422066,0.020529744460933773,0.04649247016268034,0.023423671437214477,0.05280773683731292,5.318204355595538e-6,0.0010666322178393617,3.295117284054932e-4,1.4305268958242722e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Tomivosertib,770521.7708333334,665283.4375,901462.75,714298.6875,19535.530774312596,74164.05630975429,33179.12646394049,50050.77053676815,842435.90625,683755.875,952360.5,642463.640625,54773.529590518316,41683.90919854947,84593.2316658021,3190.7642776387806,0.9146354816038367,0.9729838701568744,0.9465562147947127,1.1118118479126968,0.06382918717414361,0.12362529510944228,0.09100988002386556,0.07809988279104008,0.07319948767843124,0.724386322417752,0.3331976440576803,0.13037929465280162,0.05714285714285714,0.6285714285714286,0.22857142857142856,0.05714285714285714
FRAX1036,784538.3958333334,672044.5625,1116112.125,735504.6041666666,5350.9416593649275,4957.195647096627,52198.022663249656,23147.46491893177,860164.890625,662484.296875,973104.421875,651674.8125,49815.46308981318,6349.825956722283,80842.91913904922,10234.911775618171,0.9120790727267233,1.0144309316765645,1.146960284950149,1.128637458527932,0.0531870647467717,0.012269138107109884,0.10934726807472095,0.039697283324344614,0.054904737628400764,0.07605844222450452,0.036715376729121244,0.01472043183857077,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.05714285714285714
Trametinib,523705.4583333333,577460.7291666666,839106.1875,609426.2708333334,48769.09754386982,62504.68652005266,47497.251436143975,18270.95038390148,850898.265625,646976.90625,933825.046875,681772.203125,29980.940504377413,19009.280644766925,52587.30936163981,31923.70673939271,0.6154736464865894,0.8925523053268435,0.8985689453372748,0.8938854767618,0.06128024377166649,0.10010644884070637,0.07174683955032325,0.04970017345512446,0.001647506185412909,0.18771515775075237,0.057921029496920746,0.013805137973547732,0.05714285714285714,0.22857142857142856,0.11428571428571428,0.05714285714285714
Lonafarnib,523808.6041666667,472559.0833333333,744936.8958333334,565549.9375,45735.38567719027,24507.332677529852,18070.749264645256,11125.46683764186,812051.6875,639310.78125,910137.71875,695142.65625,46134.446548833635,10010.676589909417,34726.40220877892,31394.56164308906,0.6450434279365581,0.7391695826079632,0.8184881040381927,0.8135739224390317,0.06719363514878049,0.04004322196567806,0.03700677296768463,0.0400775826683608,7.245142848076962e-4,0.003397178506941629,6.328023658062167e-4,0.0017026333634845184,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Niclosamide,801360.4583333334,588563.8541666666,888972.9583333334,373584.6041666667,23380.612246826608,15932.831412577445,53178.028247779315,23365.723469314322,766646.875,636384.890625,902694.203125,649037.21875,20977.205873653074,15563.90715813411,34312.00002737498,54531.812135127926,1.0452797558632627,0.9248551667979297,0.9847996755222692,0.5755981219168976,0.04181043245105641,0.033740804395186626,0.06979720373508998,0.06028993713737665,0.10978022696310348,0.013801175618527462,0.7207297545454161,6.08664307481607e-4,0.11428571428571428,0.05714285714285714,0.8571428571428571,0.05714285714285714
BML-277,498496.2291666667,448140,596591.0208333334,510134.5416666667,37555.74103355474,20762.15563684264,54127.32407544002,10760.685072740514,697606.5625,625360.84375,764563.9375,587691.46875,14295.04746516254,84626.67215492748,129464.62250918323,44193.86446494245,0.7145807622282319,0.7166102650634656,0.7803023286503535,0.8680312184073485,0.05579099552849537,0.10250073781653943,0.14990054562396196,0.06779458572849335,0.005275480353673243,0.19582354540809824,0.2948530325353429,0.23308756031613154,0.2,0.2,0.2,0.2
Ceralasertib,703740.5416666666,539770.4375,676511.1041666666,496855.5625,54429.27994731635,38608.77162240993,49863.66215986838,38484.634282774554,697670.046875,660337.875,823980.75,612721.671875,16510.326586429474,63830.031513285176,102354.02945637133,40948.16361427194,1.0087010970570653,0.8174155351909809,0.8210278021260408,0.8108992798958193,0.0815860374116498,0.09829383007168381,0.11858973958231239,0.08295675767608468,0.8671298610991294,0.027720439275190877,0.05888063508032946,0.014163112747632316,0.6285714285714286,0.11428571428571428,0.11428571428571428,0.05714285714285714
ZN-c3,621506.3541666666,434891.1770833333,568057.6458333334,466255.3125,48122.48034708112,25946.68878810419,11619.72364874385,8365.335117140874,738754.28125,653060.015625,860753.890625,638795.53125,57036.69497077125,61018.16789759507,66571.37284581487,27841.31617077565,0.8412896817532544,0.6659283475916499,0.6599536197517066,0.7298975801969497,0.0919898356530932,0.07382370629225576,0.052796330842193664,0.03440188352248474,0.033309854313821455,0.0024528017984697596,0.0024265178088224574,4.761834102767104e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
(+)-JQ-1,580780.9583333334,397011.125,699311.9166666666,512731.7604166667,59914.25559498592,34440.88886721519,52271.374020224874,43925.539973674095,771911.125,603538.96875,845784.375,644831.9375,32448.496226431987,52266.89838138624,79452.57102417493,33443.54396610833,0.7523935586928266,0.6578052877385144,0.8268205672003182,0.7951401452051476,0.08381466922460785,0.08063233298695544,0.09925885614462585,0.07962984871585002,0.01688295749154982,0.001519273067932109,0.03259787413908208,0.014803167886185494,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Adavosertib,423184.7291666667,364627.1875,552378,450984.375,5564.913131791728,20463.546180017744,62249.07956080932,13963.085356043493,775194.609375,641676.890625,861467.65625,624325.21875,49986.57480791235,80063.51427682364,72674.7257646346,49034.983963766346,0.5459077295543361,0.5682411083011721,0.64120573302139,0.7223548904574825,0.035926088238381684,0.07774276037386126,0.09026336041079788,0.06098343106477953,6.695712470281076e-4,0.004211472439049004,0.002022590240104812,0.003629940307212848,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Adapalene,748211.4166666666,587091.5625,884842.125,604481.8958333334,35656.38705239509,13701.677448770872,27656.36554135469,11577.877723798934,821166.5,653172.40625,911398.140625,604507.453125,80439.57812818329,73767.62491281216,120112.10151185736,42119.889154673925,0.9111567710892573,0.8988309317452892,0.9708623328913213,0.9999577221231359,0.09925653804703027,0.10365644795665831,0.13149797865843788,0.0722579293378281,0.17621608889757093,0.17043374480419698,0.6946791840887023,0.999138622454014,0.22857142857142856,0.4,1,1
LB-100,743377.0208333334,570183.875,802178.8125,581291.8333333334,10275.415765298238,26771.19188525291,54218.43451828245,12098.79363568129,849108,618922.296875,903059.859375,620860.71875,61025.262301280636,52422.599576223816,151687.60049100826,37119.4031602079,0.8754799399291178,0.9212527612576165,0.8882897453278248,0.9362676938294116,0.06407376663031698,0.08921672745421864,0.16083300992900845,0.059271685117741495,0.03801061337954629,0.17498847356782232,0.2872416677280753,0.12052377279898217,0.05714285714285714,0.6285714285714286,0.6285714285714286,0.22857142857142856
Palbociclib (monohydrochloride),507523.7083333333,418553.7291666667,514749,505310.8645833333,25307.311123103846,7424.86135447242,54028.758508164836,38177.62788797478,810997.09375,597919.296875,837308.875,643889.734375,88921.8743452747,60746.06775940434,106866.33959590645,64561.60710645022,0.6258021295570559,0.7000170948725356,0.6147659667407681,0.7847785693831878,0.07537864007710504,0.07219475200401124,0.10158808232117306,0.09852616863186259,0.004091650883101462,0.008938721201456777,0.004382544583984746,0.017250090489161082,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Copanlisib (dihydrochloride),429914.7083333333,362557.3854166667,430019.8125,368583.8333333333,13825.723668839993,19376.357954184394,20165.366082886667,19266.346269201607,732698.90625,577274.625,826937.28125,600999.171875,111351.56054860963,73724.38741577124,92439.30326630917,127451.1482693485,0.5867549475864027,0.628050099061026,0.5200150268349024,0.6132850935275398,0.091146425140002,0.08694886662356163,0.06303768226405079,0.1339491484246459,0.011317694312986615,0.00727348642226526,0.002310627550953493,0.03357134379893236,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Oxaliplatin,756842.8541666666,631345.4375,816232.4166666666,601729.9791666666,9673.96847422838,26655.030092909412,40279.49856618736,39885.32726838266,722549.1875,604631.515625,836974.609375,551570.8125,75053.96831079565,68033.17126559735,101116.1389113762,95921.8610580839,1.0474620513868707,1.0441821525750046,0.9752176559766582,1.0909387616783415,0.10962458311388337,0.1254898487693585,0.12726738197368467,0.20303529974824586,0.4301212308898081,0.5129665733311053,0.7277103007745316,0.39671027602358455,0.8571428571428572,0.8571428571428572,0.8571428571428571,0.6285714285714286
bckg1,1641.3333333333333,1409,998.6666666666666,1106.6666666666667,43.03874223688854,62.44997998398398,96.3448666683043,139.60778392816545,1662,1449.5,1085.5,1136.5,121.03167629454144,68.02205524680947,64.79969135728966,52.817295147202174,0.9875651825110309,0.9720593308037254,0.9200061415630277,0.9737498166886641,0.07643754445364559,0.06274633101316329,0.10437393003978367,0.1309106178522196,0.7681350936132391,0.4534802008954856,0.2617323951700444,0.7532210547774102,0.8571428571428571,0.7212766990291557,0.22857142857142856,0.6285714285714286
bckg2,1712.3333333333333,1471,1132.6666666666667,1006.6666666666666,150.0544345673707,88.53812738024223,71.5565044795603,40.808495847474376,1548,1484.25,1154,1117,23.45207879911715,109.88592569872934,79.66596931354484,37.815340802378074,1.1061584840654608,0.9910729324574701,0.9815135759676489,0.9012235153685467,0.09837232116348536,0.0945623482781684,0.09184834770101784,0.04759849276900307,0.19638572681826655,0.8668957308107743,0.7261742554779942,0.019679354739605276,0.4,0.8571428571428571,0.8571428571428571,0.05714285714285714
bckg3,1707.6666666666667,1462.3333333333333,1079,1058,105.26316228070166,30.61590000854676,83.61220006673668,14,1640,1428.3333333333333,1064.6666666666667,1119.3333333333333,56.50663677834667,135.30828996529863,95.47949168975154,14.742229591663987,1.041260162601626,1.023803967327888,1.0134627426424545,0.9452054794520549,0.0735312674991314,0.09932695017371153,0.12011694530175153,0.017646828764421585,0.397552957643553,0.7090889116295568,0.8546064429104485,0.006451501905753115,0.7,1,1,0.1
bckg4,1605.6666666666667,1554.6666666666667,1077.3333333333333,1157,81.8677795798404,25.32455988429677,52.00320502943384,57.688820407423826,1617.5,1472,1087.5,1098.75,111.12905410677563,63.18755151662918,16.901676445449624,88.08471301347736,0.9926841834106132,1.0561594202898552,0.9906513409961685,1.0530147895335609,0.08493061597606469,0.04849156080274879,0.05023656035831793,0.09941382498322013,0.8774988688526532,0.07428340400550507,0.771563867932576,0.3400012206951406,1,0.11428571428571428,1,0.4
bckg5,1699.75,1466,1104,1124.25,80.37982748592253,119.84434349049047,40.024992192379,65.15302500012311,1685.5,1531,1114.25,1057.75,93.06091195197548,121.57302332343306,30.78284154091908,44.55240360145193,1.0084544645505784,0.9575440888308295,0.9908009872111285,1.0628692980382888,0.07331058255177983,0.10912851998271193,0.045161558402864545,0.07614608856283188,0.8245794451753183,0.4752116223896107,0.6997264091973837,0.14944617734550347,0.8857142857142857,0.4857142857142857,1,0.34285714285714286
bckg6,1658.3333333333333,1475,1100,1108.3333333333333,43.31666346030513,42.790185790669334,69.0724257573165,9.504384952922168,1616.75,1425.75,1087.5,1114,80.43372012615936,38.750268816271884,38.47510017314228,74.68600939935136,1.0257203236946548,1.0345432228651588,1.0114942528735633,0.9949132256134051,0.057635747863836205,0.041126027759078906,0.07290254799411394,0.06724549236682466,0.42242204098987535,0.18898859940610932,0.7964453848794416,0.8898188617805604,0.4,0.4755326595969013,1,0.4
bckg7,1645.3333333333333,1528.3333333333333,1138,1146,75.96271015000276,115.51767541520793,35,57.688820407423826,1656.25,1515,1052,1089.25,85.20318851623648,112.48110952511092,70.7719341735597,37.75689782454768,0.9934088050314465,1.0088008800880088,1.0817490494296578,1.0521000688547166,0.0686672242073102,0.10688181005865603,0.08001773650789278,0.06430372868555449,0.8656710127810117,0.8853175701673345,0.09406202920285854,0.22765705371364497,0.8571428571428571,1,0.05714285714285714,0.22857142857142856
bckg8,1681,1550,1193.3333333333333,1076,29.13760456866693,59.22837157984339,32.39341496868358,34.87119154832539,1685.5,1531,1114.25,1057.75,93.06091195197548,121.57302332343306,30.78284154091908,44.55240360145193,0.9973301690892911,1.0124101894186806,1.0709744970458455,1.0172536043488536,0.05771505937866251,0.08921690009388285,0.0414799439201919,0.0540618546889088,0.9321937240189286,0.7972975651777677,0.027743770948363056,0.5701223383027598,0.6285714285714286,0.8571428571428572,0.05714285714285714,0.8571428571428572
bckg9,1658.6666666666667,1474,1096.6666666666667,1114,67.00248751601193,45.077710678338576,64.06507108661734,89.37001734362593,1677.75,1512.5,1105.5,1101,104.85346918438131,103.361824029313,35.152050675126574,65.39622822966679,0.9886256394973427,0.9745454545454545,0.9920096487260667,1.0118074477747503,0.0735686124450215,0.0729633829792795,0.06597974351764777,0.10099834003757992,0.7814733514834797,0.5398268560729993,0.8434663490984993,0.8431302722672729,0.8571428571428572,0.8571428571428571,1,1
bckg10,1643.5,1557.25,1138.5,1127.5,81.50460109711598,93.98359785976841,35.45419580247167,36.318039594669756,1658.25,1515,1076.25,1136,111.62847605636595,96.00347215943113,99.4530877683879,37.17526059088221,0.9911050806573195,1.027887788778878,1.0578397212543553,0.9925176056338029,0.08286823262707464,0.08995035139110223,0.10315338937679278,0.04557442017779316,0.8386911937747504,0.5525623474209862,0.3076893857394575,0.7547053461450844,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.8857142857142857
staur1,717.6666666666666,737.3333333333334,733.3333333333334,730.6666666666666,89.1870693168765,12.741009902410928,34.53018003621373,40.771722226726375,1548,1484.25,1154,1117,23.45207879911715,109.88592569872934,79.66596931354484,37.815340802378074,0.4636089577950043,0.4967716579641795,0.635470826112074,0.6541330945986272,0.05804092494985816,0.037766809345479165,0.053102436799486785,0.04269359242617668,0.0026061110774063174,7.372828102358817e-4,4.990907288743339e-4,1.5165828504902696e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
staur2,822,676,679.6666666666666,778,29,30.04995840263344,38.52704677669096,28.930952282978865,1632,1430,1093,1114.5,93.68386556214824,89.61026726887941,73.58441864054284,40.616088766234824,0.5036764705882353,0.4727272727272727,0.6218359255870692,0.6980708838043966,0.03393718722475937,0.03631972016818649,0.05472737661774399,0.03634622607497521,1.344980978248984e-4,1.2683617595899088e-4,3.015210942450025e-4,5.186560460090038e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
staur3,739.3333333333334,681,706.6666666666666,705.3333333333334,11.590225767142474,15.0996688705415,64.3609612524031,10.692676621563626,1639.25,1414.5,1054.5,1113.75,77.16810653804244,96.32410567107974,144.91491756659607,38.87051153080786,0.4510192669411825,0.4814422057264051,0.6701438280385649,0.6332959221848111,0.02237816900998973,0.03447919717742408,0.11048370568260518,0.024097454053409163,1.2149642462534868e-4,4.5510935713662234e-4,0.010861123418182081,8.315403273090415e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
staur4,792.6666666666666,689,732.3333333333334,818.3333333333334,45.610671265980436,27.055498516937366,13.650396819628847,117.92511748280488,1588.6666666666667,1513.3333333333333,1088.6666666666667,1174,121.54148811551278,100.17151957184903,51.58811232574161,31.192947920964443,0.4989509022240872,0.45528634361233483,0.6726883037354562,0.6970471323111869,0.04776399091899279,0.03504055710993163,0.03425374617352068,0.10214040965455697,0.0035273508376142213,0.00298975452254401,0.004520768157828263,0.02812928225392472,0.07652250047505922,0.1,0.1,0.1
staur5,786.75,700.5,754.25,745,65.0608689356872,16.299284237863535,54.585559751030615,37.35416085703617,1654.25,1545.5,1141.25,1070.5,113.56165726159512,109.707186030208,83.59974082894436,18.303005217723125,0.47559316910986854,0.45325137495956,0.6608981380065717,0.695936478281177,0.05111507305721052,0.0338583974264376,0.0680547993177799,0.03686709667931449,5.968389244650257e-5,4.828839970895735e-4,4.927566426381763e-4,5.345455719232335e-5,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857
staur6,763.3333333333334,718.6666666666666,728.6666666666666,761.6666666666666,8.504900548115382,26.102362600602525,65.98737252939635,1.5275252316519468,1704.6666666666667,1558,1112.6666666666667,1104,59.53430383680768,96.06247966818262,35.07610772781572,44.844174649557324,0.44779037935080174,0.4612751390671801,0.6548831635710005,0.6899154589371981,0.01641533083836496,0.03300885844367671,0.06279619244130662,0.028058311023207515,0.0010949830910246948,0.0025942700119540563,0.0028149626049010622,0.005627064989741013,0.1,0.1,0.1,0.1
staur7,735.6666666666666,689.3333333333334,758.3333333333334,770,24.214320831552005,70.31595361888604,26.539279065817393,25.632011235952593,1623.75,1482.5,1100.75,1083,82.64532654663542,58.42659211922827,35.443617196894564,61.4220373047546,0.4530664613805491,0.46498032602585726,0.688924218335983,0.7109879963065558,0.027461851197876353,0.050847646115522935,0.032762591009350646,0.046756160302958365,6.78122262245385e-5,1.0790640084553554e-4,2.773099269711376e-5,6.095878798728536e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
staur8,761,710.6666666666666,825.3333333333334,807.6666666666666,31.953090617340916,58.432297005451815,40.72263907623539,9.71253485622231,1617.3333333333333,1538,1126.6666666666667,1122.3333333333333,129.8550473925959,101.83810681665287,49.89321931218042,40.12895878705717,0.47052761747732896,0.46207195491980924,0.7325443786982249,0.7196317196317197,0.04263259789082598,0.04878045101341882,0.04856710768760113,0.027146683662760067,0.005291045025339325,8.779316349296423e-4,0.0014870261515740754,0.0036504690299585174,0.1,0.1,0.1,0.1
staur9,751.3333333333334,723,768.3333333333334,806.3333333333334,41.525092815469215,24.515301344262525,33.605555096342826,16.563010998406458,1627,1512.25,1184,1086.5,60.964470527239605,80.10149811333119,78.43893590983159,52.874064215517485,0.4617906166769105,0.4780955529839643,0.6489301801801802,0.7421383647798743,0.030835194332949893,0.03006833052890305,0.05151532101039137,0.03920134637013678,3.2069429454741745e-6,8.50668657451899e-5,5.00263239497222e-4,7.918817842339703e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
staur10,766.5,732.25,863.25,772.5,40.23679907746142,29.11328448205962,200.7442402660659,33.55095627052479,1631,1507.25,1086.75,1150.5,78.43043626892134,118.64618268897937,38.099650042137306,14.753530650887152,0.4699570815450644,0.48581854370542377,0.7943409247757074,0.6714471968709257,0.03345629608054624,0.042843345854238025,0.18680720018158048,0.030406649330408996,1.634392019180827e-5,5.909361349758037e-4,0.11047850853615473,2.5927569734181085e-5,0.02857142857142857,0.02857142857142857,0.34285714285714286,0.02857142857142857
