drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Bortezomib,2263.3333333333335,2443.6666666666665,2314,2216,403.9063422791642,87.9621130563229,89.68834929911465,41.86884283091664,3589,2904,3690.25,2776.25,290.95245888861865,158.12020743725324,336.6792489397983,125.11694529519173,0.6306306306306306,0.8414830119375574,0.627057787412777,0.7981990094552004,0.12360792182648862,0.05492515026100557,0.0621580057667539,0.0390057494831921,0.011764625647626172,0.005085756598726036,0.0023401208060302558,0.00134676461438604,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
FRAX597,3620,2807,3908.3333333333335,2646.3333333333335,207.18108021728239,239.81451165432003,147.408728823409,108.93270093655686,3293.6666666666665,2613.5,3375.8333333333335,2494.6666666666665,661.1207655690953,460.9011824675654,498.91218332154074,250.29156331500002,1.099079040582937,1.0740386454945476,1.1577388299185387,1.060796365579904,0.2294049647303396,0.21046712783229007,0.17658544135876686,0.11503986671861627,0.30806003387956726,0.4353886347604422,0.0498034996157125,0.24669942641580808,0.9047619047619049,0.7142857142857142,0.09523809523809523,0.26190476190476186
Ganetespib,1910.6666666666667,1583.6666666666667,1798.6666666666667,1620.6666666666667,234.8070129560302,58.943475748663936,116.89881664642006,26.27419519858474,3723.75,3001,3804.25,2626.25,485.93509511730747,137.47242147669718,101.30276402941827,136.3558457370518,0.5131028309276043,0.527712984560702,0.47280453878337825,0.6171029668411868,0.09197555146181419,0.031147375293833164,0.03320773222564139,0.033565816379544554,0.0018760738003818255,3.1034735449060736e-5,1.7302310151892963e-5,4.3653381711753825e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Afatinib,2271.6666666666665,1856,2853.3333333333335,1711.3333333333333,147.05554506149483,51.39066063011839,144.6835627614047,176.16280348965083,3745.25,2981.75,3911.5,2620.5,504.86128457890953,99.86449152059338,207.29608454253705,211.89541445408076,0.6065460694657677,0.622453257315335,0.7294729217265329,0.6530560325637601,0.09070192026605214,0.027049048644343734,0.053504845847919424,0.08548518628484919,0.006808858611540739,1.3114699278236104e-5,5.082794809584129e-4,0.001760772919168319,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Volasertib,2353.6666666666665,1725.3333333333333,2327,1840,235.75481614027174,56.12783029240782,173.8533865071371,79.17070165155795,4146.75,2845.25,4128.5,2537.25,463.1251630678975,124.34193446567681,96.00868016313247,165.0179283189153,0.5675930949940716,0.6063907682394634,0.5636429696015502,0.7251946004532466,0.08515088400067325,0.03303651539596553,0.04410336172988231,0.05655274423135704,0.0015601515319314744,4.847470720015649e-5,5.988319572778893e-4,0.0011227085028063246,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
PF-573228,4487,3119.6666666666665,4686.333333333333,2967.3333333333335,144.44029908581606,61.40304009846201,94.68544414709862,126.50823425110846,4396,2876,4202.5,2685.5,296.1857525270248,183.62098645488936,53.77421934967226,172.1210814126691,1.0207006369426752,1.084724153917478,1.1151298830061471,1.104946316638739,0.07621703504926836,0.07247150928687367,0.026669029220152938,0.08505580984027815,0.6176168545153093,0.07124110541014239,0.00432269491622361,0.0547731226861615,0.6285714285714286,0.11428571428571428,0.04974599072150301,0.11428571428571428
ART558,4283,2947.3333333333335,4396,2931.6666666666665,276.56644771193777,59.045180441195484,42.46174749112429,202.8406599608011,4460,3064.25,4207.75,2786.25,153.54261080668562,138.8557404887053,224.58016386137044,155.46355414265642,0.9603139013452915,0.9618449321476163,1.0447388746955024,1.0521908180050845,0.07027287791936063,0.04765517185034681,0.05666661058430592,0.09352351041516116,0.3930565451803999,0.20104557556340819,0.192134715017189,0.3640906024833098,0.6285714285714286,0.4,0.4,0.22857142857142856
Mirin,2054.3333333333335,2263,3252.3333333333335,2457,1221.518863273643,133,59.936077059925545,51.21523210920751,4515.5,3209.25,4223.75,2829,180.37830616050627,189.48768649527952,347.6352254878668,153.9112298263732,0.4549514634776511,0.7051491781568903,0.7700108513366875,0.8685047720042418,0.2711266364823156,0.058744957462776144,0.06494486964510376,0.05060024188260383,0.07093310121490284,5.688677843782529e-4,0.009776034408959248,0.011873008608694644,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Ferrostatin-1,1750.6666666666667,1701.3333333333333,1792.3333333333333,1550.3333333333333,44.185216230469365,73.92112914000525,62.42862591258383,133.87431917038208,3585,2859.75,3481.25,2603.5,1244.2156833389727,774.5352907819415,1059.8560829974354,562.2297869495472,0.4883310088331009,0.5949237987003526,0.5148533812088569,0.5954804429934063,0.16992848099252642,0.16318948462121127,0.15776804879577921,0.1384946191030358,0.05996373473574,0.057171430368305465,0.049472143562657736,0.029030344368138027,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.05714285714285714
Barasertib,2573.3333333333335,2124,2741.6666666666665,2100.6666666666665,81.64761682580412,65,114.01900426390915,32.57811126098831,3252.75,2621,3394.75,2582.5,1031.9090318434082,619.5788892465591,942.8281480029468,540.9772022306793,0.7911254579458408,0.8103777184280809,0.8076196087095269,0.8134236850596966,0.2522303467509149,0.19316399580512697,0.22680190889225013,0.170860779229713,0.27972361133062656,0.20691904303590344,0.2604754722872572,0.17275186188639802,0.4,0.4,0.4,0.4
Infigratinib,3684.6666666666665,2841.6666666666665,3666.3333333333335,2706.6666666666665,243.65823058811975,191.10555547480385,98.15463989712016,188.1231865914814,3414.3333333333335,2470.1666666666665,3523,2515.3333333333335,549.5884520863468,809.300788747093,452.52403251098167,174.38539694213694,1.0791760226496143,1.150394710208488,1.0406850222348378,1.0760667903525045,0.1877971565448175,0.38476217452195,0.13654702963128804,0.10563697928629416,0.3413240383754785,0.32727273775314125,0.48691511689483835,0.218154521394044,0.7142857142857142,0.9047619047619049,1,0.26190476190476186
Prexasertib,2901.3333333333335,2311.6666666666665,2988,2576.6666666666665,122.00136611256995,163.97967353709828,72.02083032012335,126.22334702159237,3452.5,3015.5,3885.75,2647.5,653.834076811541,249.50951885649573,85.68693015857203,103.51650432016464,0.8403572290610669,0.7665948156745702,0.7689635205558772,0.973245199874095,0.163022706450865,0.08354887122495704,0.02512103937733519,0.06100097871589607,0.19022139013998743,0.006511122459715285,2.9444839024066804e-5,0.47383783273571445,0.4,0.05714285714285714,0.04974599072150301,0.4
Silmitasertib,2617,1908,2713,2169,92.63368717696602,140.470637501223,143.81585448065175,55.758407437802596,3446.5,2914.5,3993.25,2656,681.0719492094796,200.9485838052444,168.95832819564316,265.73922054023814,0.7593210503409256,0.6546577457539887,0.679396481562637,0.8166415662650602,0.15243962372019806,0.06603286332563323,0.04608025613987861,0.08436082991150648,0.09130558833072665,5.56922206051953e-4,1.4422239879767867e-4,0.03164101483466016,0.05714285714285714,0.05714285714285714,0.04974599072150301,0.05714285714285714
