drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Bortezomib,256847.078125,237150.46875,291136.3697916667,366092.6770833333,56837.94693449755,20677.174307807843,35843.939255529454,87371.51614320559,584008.015625,579045.1875,397378.4765625,426449.7421875,29918.482869097432,72902.19723813843,25884.397614486366,28158.041918577987,0.43980060419226374,0.40955433853769835,0.7326425233448106,0.8584661704927726,0.09989785513184032,0.06272081259211305,0.10204747312737143,0.2125778065722072,0.0035270180138723926,0.0013754293712692999,0.016093272124902466,0.3542144497645846,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.6285714285714286
FRAX597,602450.0625,611655.6354166666,407874.8645833333,419030.5416666667,166517.37443773463,120064.26744067833,50893.40390916354,50519.76597535293,661519.453125,636015.3541666666,464158.2604166667,472796.515625,100150.86415953806,59489.60454756815,62008.54627989882,21671.41611163184,0.910706494954974,0.9616994800669284,0.8787409368028725,0.8862809428972654,0.28700641240278707,0.20911173399628544,0.16063551491983508,0.1143149348348083,0.6145694481349473,0.7659010741393377,0.2067217690892902,0.19942916155924917,0.7142857142857142,0.9047619047619047,0.26190476190476186,0.26190476190476186
Ganetespib,295028.7916666667,313123.6666666667,286017.84375,281266.171875,55249.099238630246,34819.784501218026,38057.814625466955,38644.637752554016,704393.234375,664484,463038.9609375,467230.359375,26311.496823779285,38206.73359402082,27037.342059531748,33639.48792468401,0.4188410354742296,0.4712283014589767,0.6176971440392596,0.6019860786684352,0.07998014341588848,0.058991700029003925,0.08975703173924317,0.09337795315727075,0.0021364054855275713,8.299288866466546e-5,0.003911753153232442,0.0025375595089826395,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Afatinib,420599.1875,403300.3020833333,353766.3541666667,350985.21875,74979.57101898761,52300.00960149751,39408.71289886352,7699.209963718985,666642.140625,653876.671875,441845.4765625,452547.671875,66983.07255258085,89488.76894064077,32312.803804890053,34467.309804922064,0.6309219922786066,0.6167834385754494,0.8006562767574824,0.7755762333187896,0.1291088017322786,0.116288211622445,0.10669365762796379,0.061471274004540555,0.01011487471305553,0.006077567779423526,0.035917801916889834,0.007591516485895891,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Volasertib,482993.6770833333,478217.6979166667,359210.875,351983.6354166667,100286.89051375705,123015.4153652806,92808.3401139943,34372.36577188403,683245.734375,683801.125,438502.859375,443328.46875,100035.82251397672,92871.96952330678,53424.163027550894,32130.37703069738,0.7069106366615702,0.6993520198093659,0.8191756731346855,0.7939567616966098,0.17960175627496477,0.20343491679981512,0.23399901965916256,0.09655259077156202,0.05302200265598224,0.07900962917022354,0.2773967534642608,0.0208764717860489,0.11428571428571428,0.11428571428571428,0.22857142857142856,0.05714285714285714
PF-573228,549127.8229166666,594295.4479166666,386845.1145833333,389119.25,148205.47482261513,126833.88752394932,68003.1908059997,52033.6782057649,735951.015625,715056.046875,480689.859375,461395.375,74164.17195247857,33376.004456224444,69619.93019205269,48954.2253775213,0.7461472452080585,0.8311172956496322,0.8047706999401132,0.8433531653844601,0.21495931370817606,0.18156876705385083,0.18330151211228735,0.1439610957099541,0.14689844066581184,0.2373737254750593,0.1399300960252965,0.13090740663045647,0.22857142857142856,0.4,0.11428571428571428,0.22857142857142856
ART558,571398.3020833334,599259.2604166666,411384.8541666667,386204.8020833333,121685.54968263397,132119.46810780087,74470.37742783681,39916.226191480906,677977.8125,700387.9375,471558.96875,476283.8828125,71003.381701339,37994.07188103905,67941.30853085453,31770.14464047664,0.8427979375554172,0.855610481465019,0.8723932348422049,0.810871028855225,0.20001208476991256,0.19426381297718184,0.20183802025323425,0.09974611628133824,0.2681394842809984,0.3147115983147616,0.3312227263224403,0.03502023672864516,0.4,0.4,0.22857142857142856,0.05714285714285714
Mirin,547011.3229166666,578853.2604166666,376825.0416666667,368943.875,114561.56417714109,102455.90134008157,42036.59868147466,10656.385653691186,607542.8046875,673920.703125,432417.5390625,442088.5,73890.76474750819,29355.832290441336,32126.290156794097,38251.84480827465,0.9003667209885421,0.8589337851359938,0.8714379219761523,0.8345475509994039,0.21805548478831724,0.15656590114207503,0.1167991337075214,0.07612649815074804,0.47884090436242033,0.24557887901470357,0.13517319965849556,0.026356912946836192,0.6285714285714286,0.4,0.11428571428571428,0.05714285714285714
Ferrostatin-1,314083.15625,334591.3229166667,266180.1302083333,341839.9791666667,13703.642941644033,16977.206504476464,16204.35469502296,26867.451045529408,542472.765625,602355.1875,388898.6015625,406343.6953125,105931.75147612023,84593.15585376561,87688.39262605621,20490.1370268356,0.578984192668428,0.5554718044437306,0.6844460976174414,0.8412582331412168,0.11584927075565024,0.0829444310358732,0.15985406800508745,0.07855823060989744,0.021670516399966734,0.006359286921718107,0.06500174367987464,0.029482857018890734,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.05714285714285714
Barasertib,541419.8541666666,511675.9479166667,399308.625,369987.0416666667,7313.493550647638,46146.94918914109,49474.424460742135,16606.51853495753,565686.4140625,612053.140625,381662.3515625,423958.8359375,104694.9642753996,92842.8952669112,80160.11865613154,33980.040570240526,0.9571024523612612,0.835999219600715,1.0462353002994855,0.872695673032771,0.177607844322165,0.14753426969667036,0.2551257090366755,0.08016697828263673,0.6751078142637414,0.12517808679536377,0.7348146803069984,0.044052611628959,0.4,0.22857142857142856,1,0.11428571428571428
