drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Saracatinib,326979.3333333333,281689,387394.3333333333,376849.3333333333,33191.24050609337,16612.841087544297,10099.874273144856,19091.098772290014,368270.75,315058.25,433551,438725.75,4905.873376202583,7458.728281907937,20861.651820185925,21416.609401350157,0.8878775556661324,0.8940854588000791,0.8935380920199315,0.858963334915567,0.09090006633663712,0.056819198286114786,0.04890082305463753,0.06042954005576645,0.16197150469819116,0.058065683593887474,0.01444759351179897,0.011207690989364593,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Ipatasertib,286780.6666666667,246450.33333333334,340595,347090.6666666667,54830.500000759916,17000.958335733118,33043.09349924731,29807.852142234828,374168,312271,425318.5,425558.5,14661.68005380011,4623.722310000893,20081.394382197002,7902.907545116966,0.7664489391574552,0.7892194066478583,0.8007998711553812,0.8156121113000132,0.1495857536810987,0.05568297500310467,0.0864022459432005,0.07166301746377526,0.10309592336644972,0.01723709040191957,0.027579772823539055,0.0390087698616463,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Vorinostat,290793,113681.66666666667,323501.6666666667,154047.66666666666,46467.95324737254,15263.997717941827,46241.587130345484,39456.50773108706,370310.25,319476.25,434854.5,425016,28911.852568050126,6704.462065172219,16429.428444106023,12593.00170729759,0.7852685687204175,0.3558376144288243,0.7439308243715236,0.36245145280805113,0.13966051873223415,0.04835824363906649,0.10998988800926318,0.09345444360194859,0.07576636170523923,5.302717629912563e-4,0.042776995160124516,0.004382767634908517,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714
Buparlisib,284780.6666666667,165548.66666666666,363410.6666666667,252485.66666666666,65113.94847752157,12570.753451298508,34977.907975368296,11503.192875603421,365434.75,332517,433542.5,428540.25,24234.686152633927,21942.385512974655,19571.462430453856,22053.99194968264,0.7792927921240842,0.49786527205125347,0.838235390225103,0.5891760847823901,0.1855256593754279,0.05008552293497607,0.0891126177155797,0.04049547628187434,0.1553425762276689,6.92984870076302e-5,0.05366518651151557,6.189409679154148e-5,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714
Everolimus,317408.6666666667,309463.3333333333,362420.3333333333,400264,37109.505983417956,7332.896926408644,30502.898375946726,6245.347308196719,353201,327242.5,412403.75,422960,27699.60463015071,36242.02888452393,16590.425780652324,21372.356834627917,0.8986629898178847,0.9456697505163092,0.8787998007615918,0.9463400794401362,0.12651462468038333,0.10710304963753764,0.08197836485524923,0.05004682293699252,0.24068828230401942,0.4036095596085064,0.08579067181054842,0.12119193376558132,0.11428571428571428,0.6285714285714286,0.05714285714285714,0.05714285714285714
Topotecan (Hydrochloride),172142,105724.66666666667,177568.66666666666,126626.33333333333,6926.927529576154,11493.193217436716,17591.551504439092,7098.774988216864,347454.25,301620.25,408262.75,414234.75,24812.409454074925,31293.56215342063,16829.679267591524,2336.1035044135638,0.4954378885853317,0.3505224422652878,0.4349372228219857,0.3056873749325312,0.04061050586851791,0.05267404862921091,0.04667015518657661,0.017223575997571787,3.318824435317631e-4,3.313139194721145e-4,3.511658749921044e-5,6.946980820946159e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Bortezomib,50173.333333333336,44465.666666666664,50126.333333333336,46601,318.7480718895933,1122.3802089013034,4190.501203117991,1289.8620081233496,371258.75,318136.75,423438,423695.25,19405.444379950008,35384.92047351056,18864.797816744995,21296.698044141333,0.13514384060532805,0.13976903538074953,0.11837939281154108,0.10998707207597914,0.007115861823784901,0.01594117547943149,0.01121396878013728,0.006311195168401973,6.0348726648298314e-5,5.795507300838752e-4,1.3772591237655484e-5,4.614289478639647e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
FRAX597,361525,339903.6666666667,393543,430699.6666666667,17486.84954472932,3511.0642735975844,35291.01759654997,16698.566684998244,368402.8333333333,322097.3333333333,433590.5,457119.8333333333,19678.761926672792,28687.607614903452,23674.81635620433,12490.642472133557,0.9813306719953747,1.055282461202204,0.9076375058955397,0.9422029744935592,0.07071671018424946,0.09461876606662055,0.0952932208993643,0.0446907349262888,0.6187296532136708,0.19120626599238422,0.17565973216932138,0.08920464513145898,0.5476190476190476,0.16666666666666666,0.16666666666666666,0.09523809523809523
Ganetespib,219793,203119.33333333334,278457.6666666667,274127.6666666667,5515.862307926114,2969.264779930098,27660.682680175003,13484.559107858639,368516.75,314494.5,437665.25,447509.75,7881.062803750942,26311.831692225456,18318.93247208108,15215.108836832771,0.5964260783261548,0.6458597315162374,0.6362343518629059,0.6125624451012893,0.019665350310805352,0.05485376523037756,0.06858191522702835,0.036629497533527795,8.610521004676927e-7,0.003125235405819304,0.002247817498717909,2.6239763279359883e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Afatinib,283719,251423,338130.6666666667,353314.3333333333,3223.8553007230335,6547.875762413334,6287.611973820692,19251.466446308274,360917.75,316952.25,437000,443549.5,21864.243433438685,12815.391094955576,22779.163607706643,17520.103985612262,0.7861043132403436,0.793251980385058,0.7737543859649123,0.7965612255978946,0.048452341532555544,0.038151170387441494,0.0428224372884617,0.053608021627376136,0.005059802102244389,4.676972907349327e-4,0.0018476550415073923,0.0026661679059584264,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Volasertib,323612.6666666667,289254.6666666667,381713,395274.6666666667,17442.816926555566,317.84010655254525,30477.215637259254,18495.520926249505,362745.75,309297.25,426087.5,431512,26661.47507015819,2103.7836351044593,20378.154864134944,7889.5165039859485,0.8921198020008965,0.9351996070662338,0.895855898142987,0.9160224203884636,0.08131198314511881,0.006443528330737129,0.08337861220220613,0.04601801873901641,0.06647870843249575,2.2933423467067423e-4,0.10847563371764302,0.062375691004636115,0.11428571428571428,0.05714285714285714,0.22857142857142856,0.05714285714285714
PF-573228,337253.6666666667,302256,396960,418691.3333333333,18981.48103635049,15583.481286285167,28407.274754893333,20372.47909149334,383018.25,316215.25,441252.25,431573.25,16587.94999138431,7060.218380711275,18883.06728924091,8515.794516661379,0.880515919715749,0.9558552283610611,0.8996214750179744,0.9701512624643286,0.06253118454434667,0.05370387328172503,0.07501180474623012,0.05093898919785492,0.028469305155780226,0.2566931801494558,0.09315249871484015,0.3913448599130146,0.05714285714285714,0.22857142857142856,0.11428571428571428,0.4
ART558,362203.6666666667,325771.3333333333,409230.3333333333,422259.6666666667,18967.971961528554,11146.06470164844,14891.815615744554,11209.708708674518,375832,322520.25,437077.25,440344.5,16820.529460553058,5162.230162439486,22767.260153928637,10295.413946672243,0.9637382305569155,1.010080245607317,0.9362883410960724,0.9589302617988114,0.06638948938379217,0.03815394213256915,0.05949347554742372,0.0339220438705447,0.3782122049047791,0.6749874014968676,0.10871249010354148,0.09064652838963617,0.6285714285714286,0.8571428571428572,0.22857142857142856,0.11428571428571428
Mirin,331232,306941.6666666667,413140.3333333333,402985,25932.26158668002,16177.864393464712,11894.860416723406,19819.027624987055,344586.5,312682.75,413717.5,424374,23661.60195337585,21258.252144755457,12771.902951400782,28017.422401070373,0.9612448543399118,0.9816392706878352,0.9986049256638486,0.9495987030308172,0.10010101645458631,0.08444479809691671,0.04215442361270975,0.07817594533134327,0.5209501217604957,0.7018037809435265,0.9534859043242112,0.2901710706276746,0.4,0.8571428571428571,1,0.4
Ferrostatin-1,253826.33333333334,217301.33333333334,133921,368180,9156.964580762193,29092.201984953517,7171.872001088697,4844.788230666021,319190.25,291090,338793.5,396604.75,36409.294952205084,21612.68005901474,130791.49728097771,24639.65396638787,0.7952195699377826,0.7465090979880221,0.39528798515910135,0.9283297792071326,0.09513729531746039,0.11428273911542965,0.1540625144881263,0.05895333555962333,0.03238519561260075,0.025315666287926045,0.05164643974564188,0.10175319355039683,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.22857142857142856
Barasertib,363046.3333333333,295982,423802.3333333333,413710,29486.969941540847,28536.340059650258,25545.331497816453,11706.239020283158,340698.5,305503.5,350086.5,412814.75,50633.685108499325,36152.16096353485,139036.18489803292,37224.05223664757,1.0655941641461095,0.9688334176204201,1.210564627123106,1.0021686482859442,0.1804725841176272,0.1478823203345805,0.48627925251449505,0.09471165833648433,0.4977589917781874,0.7132661424642122,0.3702023774778561,0.9662449103845108,0.8571428571428572,0.8571428571428571,0.6285714285714286,0.8571428571428571
Infigratinib,367186.3333333333,318550.3333333333,424019.6666666667,432507.3333333333,23570.435556716668,32719.83009328339,17911.96952692063,20309.93826512856,372670,332699,421765.1666666667,447008.1666666667,24484.83611544092,14857.43494685405,25500.096340340886,18555.983697089912,0.9852854625629466,0.9574730712545975,1.0053453916496187,0.9675602496449542,0.09050292722088046,0.1072395533274035,0.07415029813942578,0.06064307186943865,0.7607364073984816,0.5382239454060036,0.8831455256184607,0.3611124350309716,0.9047619047619047,0.38095238095238093,0.7142857142857142,0.5476190476190476
Prexasertib,276560.6666666667,250118.66666666666,302841.3333333333,325188.3333333333,22062.898638513783,22840.223824063836,39970.20431938437,10972.140462705229,356654.5,323421.5,414229.75,443979.25,31301.85618031834,12150.157049739453,26492.46649364054,20065.93448899569,0.7754301899083474,0.7733520086533104,0.7310950827006831,0.7324403861967272,0.0919692204875047,0.07636324047220612,0.10722485155077074,0.041310511120884005,0.010646081983862176,0.016894342603842434,0.020603977023846046,2.2935718837079208e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Silmitasertib,346345.6666666667,292195.3333333333,365235,437120,25518.4771750458,40865.69477365255,22439.241052228124,23320.633181798472,345748.75,316465,421934.25,440678,30919.484152391677,12756.260397676639,31900.451651713858,20696.140992948418,1.0017264463477213,0.9233101080161576,0.8656206506108476,0.9919260775441479,0.11607033417465203,0.13438806344918305,0.08432923182721772,0.07050311736424679,0.9788074720939599,0.4136217161374443,0.03987074693953285,0.8440271665728483,1,0.4,0.05714285714285714,0.6285714285714286
