drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Afatinib,496798.1354166667,499444.0104166667,430498.5833333333,398204.15625,7510.193086051693,15536.401302237067,11754.754751915043,8856.748122514497,608787.171875,625047.75,541237.1484375,501535.9453125,63446.13136509025,31898.599909313874,20907.28916480918,28677.973124363732,0.81604566976433,0.7990493692948526,0.7953973310519088,0.7939693255722371,0.08593610663759613,0.04775698813161305,0.0376260652785908,0.04871298175592902,0.03733687564691794,0.0014916391881182377,3.7490747019062304e-4,0.003181614229218374,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Volasertib,474381.7083333333,499086.8854166667,491749.6770833333,459545.75,8768.001090966223,15201.490672058095,16181.802386656262,34331.845279363195,613696.71875,642261.484375,557294.828125,525632.6953125,65404.73469873354,26004.35074212017,23119.631098397236,36383.64450303406,0.7729904590325518,0.7770774015856486,0.8823869382348457,0.8742716236987316,0.08361118259712874,0.03937155874437028,0.046723921718495195,0.08904084263794064,0.022316631603112452,3.1084525921554716e-4,0.006958762174742942,0.061691563733019504,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.11428571428571428
PF-573228,726146.25,709983.9583333334,610144.3958333334,566951.2083333334,46169.03400147014,34009.06109224867,6259.5840505321985,12888.681657807447,645827.40625,660155.421875,581950.625,543695.2265625,41723.9750508382,42956.15649116159,32385.70945982419,18218.650451617952,1.1243658026474468,1.0754800078999704,1.0484470153001955,1.0427739303835142,0.10191739574097868,0.0868984912339456,0.05932953533651142,0.04222465446803348,0.07409511602246154,0.14826747351558037,0.1796066298385244,0.10495893687490539,0.11428571428571428,0.22857142857142856,0.4,0.11428571428571428
ART558,648102.3125,677592.2291666666,531846.4583333334,516303.0520833333,27365.147959685302,43015.42704827924,20416.454143802483,21712.50851059341,682550.1875,681681.71875,565059.484375,529856.953125,26888.459529940148,38259.524574413575,40379.20493274944,23146.626677436096,0.9495306343315597,0.9940008812458221,0.9412220713746574,0.9744196976906159,0.0548325793681692,0.08422713019745703,0.07635030812855527,0.05908610680682215,0.1655484495114767,0.9023419376693487,0.2195953585463435,0.4657488689461659,0.22857142857142856,0.8571428571428571,0.22857142857142856,1
Mirin,646369.1875,648132.4583333334,499894.5729166667,472587.3020833333,30442.692350302335,52629.36744296491,16022.073394103169,10081.21162744234,680091.40625,672889.46875,528765.1171875,512256.40625,30975.66504240079,28554.177374513107,13587.492080992188,10150.04633824988,0.9504151670788739,0.9632079092236995,0.9454000588684903,0.9225600623385729,0.0622698853710161,0.08825022607061962,0.03883717154113392,0.026860004075610868,0.21573381057711805,0.5162211709841694,0.06614650289747895,0.005006823614930939,0.4,0.6285714285714286,0.11428571428571428,0.05714285714285714
Ferrostatin-1,267451,260306.47395833334,264849.890625,242907.35416666666,29258.284413617366,2543.383479350017,17164.883194783943,15281.1650441332,569856.65625,559145.6953125,445423.8125,437702.96484375,203893.56893504268,191682.1427647491,142284.72801399868,126540.38249424222,0.469330308011121,0.46554319588001314,0.5946020019416901,0.5549593529789753,0.17559920916411326,0.15965884394031785,0.19380755093485963,0.16419390301849843,0.057323517663727314,0.052532163305006624,0.08351617371945151,0.052783951983097335,0.22857142857142856,0.05714285714285714,0.4,0.22857142857142856
Barasertib,579115,558073.5833333334,445242.09375,434090.3020833333,44784.78475376884,37693.87210633168,10285.161550796203,17886.91732807255,445849.30859375,438257.6328125,365393.01171875,375447.86328125,219729.03027089336,192338.89269026337,144082.20884258597,118701.1124739032,1.298902989950982,1.2733915887600622,1.218529308088441,1.1561932948281395,0.6479746392919714,0.5654352564966095,0.4813157166429164,0.36863211190286055,0.31519941472003793,0.3039871133790608,0.3489824674118986,0.3984276655605524,0.8571428571428572,0.8571428571428572,1,1
Infigratinib,575589.4791666666,592261.6666666666,484090.375,480756.5104166667,20409.469710805864,38369.41559002498,24391.14605943668,15841.688058699858,595032.0833333334,586413.7864583334,485368.5416666667,485621.0677083333,20763.322945749296,48876.43957328623,14375.854207659098,10182.004981914184,0.9673251162227245,1.0099722761356817,0.9973666058738012,0.989982812494889,0.04812303840030837,0.10661756363171351,0.05829223602903588,0.03866539917166579,0.2489297953628298,0.8519417733796568,0.9390055599258236,0.6628546912350988,0.26190476190476186,0.7142857142857142,0.9047619047619047,0.7142857142857142
Prexasertib,386591.1145833333,420388.9895833333,340587.59375,355862.4270833333,22949.66865191625,3460.3065221000325,9795.888003112901,60585.04996734134,557196.3203125,605161.359375,506814.796875,477096.90625,61027.06995632898,46385.00884586727,45160.453621076405,14579.26056918322,0.6938149095574001,0.6946725581050047,0.6720158840074316,0.745891290472675,0.08643466104865774,0.05355209447760128,0.06292305330292493,0.12901626584396939,0.006738651768800806,0.003953913280406336,0.0038089353559475434,0.06842339796294716,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Silmitasertib,620806.7083333334,594185.5,480646.5625,489713.9479166667,17918.214353078394,18281.519516282522,23124.83881297287,21939.489312455316,558655.2421875,602577.046875,526356.6875,477164.7890625,78158.90697052427,47379.90475010034,45975.80641990891,14475.74785282894,1.1112519161235646,0.9860739022196098,0.9131575107041838,1.0262994234734344,0.15874416471620517,0.08325826261467102,0.09106108152191617,0.05552867199675667,0.210970217601237,0.762219332989293,0.15147171451701846,0.44788806743285914,0.4,0.8571428571428571,0.4,0.4
