Plate,Well,Signal,,,,,,,,,,
9,A04,169447,,,,,,,,,,
9,A05,169444,,,,,,,,,,
9,A06,188323,,,,,,,,,,
9,A07,166076,,,,,,,,,,
9,A08,177978,,,,,,,,,,
9,A09,156346,,,,,,,,,,
9,A10,143500,,,,,,,,,,
9,A11,120766,,,,,,,,,,
9,A12,32346,,,,,,,,,,
9,B01,124736,,,,,,,,,,
9,B02,161299,,,,,,,,,,
9,B03,69831,,,,,,,,,,
9,B04,127944,,,,,,,,,,
9,B05,116352,,,,,,,,,,
9,B06,119664,,,,,,,,,,
9,B07,72119,,,,,,,,,,
9,B08,75611,,,,,,,,,,
9,B09,157383,,,,,,,,,,
9,B10,58270,,,,,,,,,,
9,B11,60420,,,,,,,,,,
9,B12,31292,,,,,,,,,,
9,C01,119832,,,,,,,,,,
9,C02,166337,,,,,,,,,,
9,C03,178766,,,,,,,,,,
9,C04,93487,,,,,,,,,,
9,C05,109566,,,,,,,,,,
9,C06,146882,,,,,,,,,,
9,C07,175005,,,,,,,,,,
9,C08,178074,,,,,,,,,,
9,C09,157273,,,,,,,,,,
9,C10,157254,,,,,,,,,,
9,C11,156276,,,,,,,,,,
9,C12,31871,,,,,,,,,,
9,D01,122298,,,,,,,,,,
9,D02,158144,,,,,,,,,,
9,D03,179046,,,,,,,,,,
9,D04,76227,,,,,,,,,,
9,D05,170491,,,,,,,,,,
9,D06,151247,,,,,,,,,,
9,D07,182680,,,,,,,,,,
9,D08,149005,,,,,,,,,,
9,D09,145863,,,,,,,,,,
9,D10,211791,,,,,,,,,,
9,D11,148784,,,,,,,,,,
9,D12,34632,,,,,,,,,,
9,E01,35421,,,,,,,,,,
9,E02,171355,,,,,,,,,,
9,E03,112428,,,,,,,,,,
9,E04,122983,,,,,,,,,,
9,E05,135402,,,,,,,,,,
9,E06,31667,,,,,,,,,,
9,E07,144570,,,,,,,,,,
9,E08,165217,,,,,,,,,,
9,E09,113604,,,,,,,,,,
9,E10,61162,,,,,,,,,,
9,E11,173855,,,,,,,,,,
9,E12,167674,,,,,,,,,,
9,F01,32894,,,,,,,,,,
9,F02,126750,,,,,,,,,,
9,F03,142687,,,,,,,,,,
9,F04,159741,,,,,,,,,,
9,F05,138032,,,,,,,,,,
9,F06,161038,,,,,,,,,,
9,F07,91708,,,,,,,,,,
9,F08,155414,,,,,,,,,,
9,F09,165939,,,,,,,,,,
9,F10,142742,,,,,,,,,,
9,F11,156193,,,,,,,,,,
9,F12,167824,,,,,,,,,,
9,G01,32492,,,,,,,,,,
9,G02,162913,,,,,,,,,,
9,G03,126920,,,,,,,,,,
9,G04,121411,,,,,,,,,,
9,G05,160496,,,,,,,,,,
9,G06,62191,,,,,,,,,,
9,G07,164868,,,,,,,,,,
9,G08,179136,,,,,,,,,,
9,G09,133486,,,,,,,,,,
9,G10,161910,,,,,,,,,,
9,G11,164106,,,,,,,,,,
9,G12,163909,,,,,,,,,,
9,H01,33549,,,,,,,,,,
9,H02,148970,,,,,,,,,,
9,H03,99284,,,,,,,,,,
9,H04,91820,,,,,,,,,,
9,H05,130378,,,,,,,,,,
9,H06,89199,,,,,,,,,,
9,H07,134230,,,,,,,,,,
9,H08,131774,,,,,,,,,,
9,H09,159158,,,,,,,,,,
9,H10,70360,,,,,,,,,,
9,H11,127400,,,,,,,,,,
9,H12,156530,,,,,,,,,,
10,A01,143113,,,,,,,,,,
10,A02,172449,,,,,,,,,,
10,A03,156986,,,,,,,,,,
10,A04,167523,,,,,,,,,,
10,A05,172890,,,,,,,,,,
10,A06,166307,,,,,,,,,,
10,A07,169812,,,,,,,,,,
10,A08,170307,,,,,,,,,,
10,A09,166904,,,,,,,,,,
10,A10,120859,,,,,,,,,,
10,A11,156494,,,,,,,,,,
10,A12,33062,,,,,,,,,,
10,B01,148191,,,,,,,,,,
10,B02,165710,,,,,,,,,,
10,B03,75088,,,,,,,,,,
10,B04,143285,,,,,,,,,,
10,B05,162375,,,,,,,,,,
10,B06,139269,,,,,,,,,,
10,B07,173463,,,,,,,,,,
10,B08,165044,,,,,,,,,,
10,B09,154373,,,,,,,,,,
10,B10,71776,,,,,,,,,,
10,B11,67032,,,,,,,,,,
10,B12,32308,,,,,,,,,,
10,C01,151763,,,,,,,,,,
10,C02,185644,,,,,,,,,,
10,C03,179928,,,,,,,,,,
10,C04,127580,,,,,,,,,,
10,C05,123572,,,,,,,,,,
10,C06,176875,,,,,,,,,,
10,C07,187535,,,,,,,,,,
10,C08,181512,,,,,,,,,,
10,C09,185171,,,,,,,,,,
10,C10,141208,,,,,,,,,,
10,C11,167573,,,,,,,,,,
10,C12,32834,,,,,,,,,,
10,D01,145521,,,,,,,,,,
10,D02,180154,,,,,,,,,,
10,D03,176928,,,,,,,,,,
10,D04,94774,,,,,,,,,,
10,D05,174248,,,,,,,,,,
10,D06,180974,,,,,,,,,,
10,D07,191921,,,,,,,,,,
10,D08,177156,,,,,,,,,,
10,D09,162019,,,,,,,,,,
10,D10,151157,,,,,,,,,,
10,D11,159916,,,,,,,,,,
10,D12,33855,,,,,,,,,,
10,E01,34149,,,,,,,,,,
10,E02,175305,,,,,,,,,,
10,E03,175461,,,,,,,,,,
10,E04,170428,,,,,,,,,,
10,E05,151475,,,,,,,,,,
10,E06,187595,,,,,,,,,,
10,E07,188657,,,,,,,,,,
10,E08,178531,,,,,,,,,,
10,E09,152616,,,,,,,,,,
10,E10,78542,,,,,,,,,,
10,E11,146834,,,,,,,,,,
10,E12,140883,,,,,,,,,,
10,F01,33207,,,,,,,,,,
10,F02,167897,,,,,,,,,,
10,F03,164275,,,,,,,,,,
10,F04,174159,,,,,,,,,,
10,F05,163015,,,,,,,,,,
10,F06,178097,,,,,,,,,,
10,F07,174330,,,,,,,,,,
10,F08,169526,,,,,,,,,,
10,F09,178411,,,,,,,,,,
10,F10,163831,,,,,,,,,,
10,F11,161532,,,,,,,,,,
10,F12,145614,,,,,,,,,,
10,G01,33733,,,,,,,,,,
10,G02,170843,,,,,,,,,,
10,G03,165222,,,,,,,,,,
10,G04,163365,,,,,,,,,,
10,G05,155791,,,,,,,,,,
10,G06,102267,,,,,,,,,,
10,G07,178721,,,,,,,,,,
10,G08,169495,,,,,,,,,,
10,G09,162293,,,,,,,,,,
10,G10,164993,,,,,,,,,,
10,G11,167351,,,,,,,,,,
10,G12,149263,,,,,,,,,,
10,H01,33854,,,,,,,,,,
10,H02,161693,,,,,,,,,,
10,H03,162830,,,,,,,,,,
10,H04,143786,,,,,,,,,,
10,H05,146205,,,,,,,,,,
10,H06,138068,,,,,,,,,,
10,H07,158261,,,,,,,,,,
10,H08,168232,,,,,,,,,,
10,H09,178962,,,,,,,,,,
10,H10,84046,,,,,,,,,,
10,H11,165328,,,,,,,,,,
10,H12,147003,,,,,,,,,,
11,A01,141787,,,,,,,,,,
11,A02,170068,,,,,,,,,,
11,A03,162127,,,,,,,,,,
11,A04,159293,,,,,,,,,,
11,A05,164570,,,,,,,,,,
11,A06,163308,,,,,,,,,,
11,A07,165887,,,,,,,,,,
11,A08,177832,,,,,,,,,,
11,A09,174061,,,,,,,,,,
11,A10,126183,,,,,,,,,,
11,A11,160594,,,,,,,,,,
11,A12,33060,,,,,,,,,,
11,B01,143544,,,,,,,,,,
11,B02,162830,,,,,,,,,,
11,B03,77103,,,,,,,,,,
11,B04,147339,,,,,,,,,,
11,B05,159444,,,,,,,,,,
11,B06,144588,,,,,,,,,,
11,B07,165088,,,,,,,,,,
11,B08,167004,,,,,,,,,,
11,B09,152463,,,,,,,,,,
11,B10,76877,,,,,,,,,,
11,B11,66636,,,,,,,,,,
11,B12,32989,,,,,,,,,,
11,C01,146195,,,,,,,,,,
11,C02,167726,,,,,,,,,,
11,C03,175429,,,,,,,,,,
11,C04,121993,,,,,,,,,,
11,C05,126763,,,,,,,,,,
11,C06,171845,,,,,,,,,,
11,C07,190261,,,,,,,,,,
11,C08,190812,,,,,,,,,,
11,C09,192597,,,,,,,,,,
11,C10,150862,,,,,,,,,,
11,C11,162633,,,,,,,,,,
11,C12,32985,,,,,,,,,,
11,D01,146902,,,,,,,,,,
11,D02,166052,,,,,,,,,,
11,D03,171313,,,,,,,,,,
11,D04,100590,,,,,,,,,,
11,D05,173842,,,,,,,,,,
11,D06,178125,,,,,,,,,,
11,D07,190322,,,,,,,,,,
11,D08,185419,,,,,,,,,,
11,D09,167661,,,,,,,,,,
11,D10,160680,,,,,,,,,,
11,D11,175611,,,,,,,,,,
11,D12,33625,,,,,,,,,,
11,E01,36212,,,,,,,,,,
11,E02,167217,,,,,,,,,,
11,E03,174897,,,,,,,,,,
11,E04,169419,,,,,,,,,,
11,E05,159249,,,,,,,,,,
11,E06,192132,,,,,,,,,,
11,E07,197398,,,,,,,,,,
11,E08,189333,,,,,,,,,,
11,E09,160079,,,,,,,,,,
11,E10,74410,,,,,,,,,,
11,E11,158502,,,,,,,,,,
11,E12,150574,,,,,,,,,,
11,F01,34585,,,,,,,,,,
11,F02,173780,,,,,,,,,,
11,F03,149826,,,,,,,,,,
11,F04,169191,,,,,,,,,,
11,F05,172738,,,,,,,,,,
11,F06,169372,,,,,,,,,,
11,F07,172752,,,,,,,,,,
11,F08,177440,,,,,,,,,,
11,F09,178119,,,,,,,,,,
11,F10,178054,,,,,,,,,,
11,F11,167654,,,,,,,,,,
11,F12,143630,,,,,,,,,,
11,G01,34630,,,,,,,,,,
11,G02,171295,,,,,,,,,,
11,G03,168536,,,,,,,,,,
11,G04,160010,,,,,,,,,,
11,G05,159059,,,,,,,,,,
11,G06,107135,,,,,,,,,,
11,G07,182101,,,,,,,,,,
11,G08,171977,,,,,,,,,,
11,G09,166104,,,,,,,,,,
11,G10,157701,,,,,,,,,,
11,G11,164237,,,,,,,,,,
11,G12,143679,,,,,,,,,,
11,H01,33549,,,,,,,,,,
11,H02,159753,,,,,,,,,,
11,H03,158518,,,,,,,,,,
11,H04,142560,,,,,,,,,,
11,H05,150178,,,,,,,,,,
11,H06,138442,,,,,,,,,,
11,H07,157113,,,,,,,,,,
11,H08,165865,,,,,,,,,,
11,H09,185747,,,,,,,,,,
11,H10,81111,,,,,,,,,,
11,H11,161462,,,,,,,,,,
11,H12,149812,,,,,,,,,,
12,A01,144759,,,,,,,,,,
12,A02,170109,,,,,,,,,,
12,A03,173033,,,,,,,,,,
12,A04,157071,,,,,,,,,,
12,A05,162415,,,,,,,,,,
12,A06,157269,,,,,,,,,,
12,A07,165640,,,,,,,,,,
12,A08,177137,,,,,,,,,,
12,A09,171815,,,,,,,,,,
12,A10,137457,,,,,,,,,,
12,A11,165932,,,,,,,,,,
12,A12,33480,,,,,,,,,,
12,B01,143988,,,,,,,,,,
12,B02,154374,,,,,,,,,,
12,B03,78599,,,,,,,,,,
12,B04,143724,,,,,,,,,,
12,B05,157582,,,,,,,,,,
12,B06,131718,,,,,,,,,,
12,B07,167448,,,,,,,,,,
12,B08,172007,,,,,,,,,,
12,B09,157003,,,,,,,,,,
12,B10,79442,,,,,,,,,,
12,B11,68757,,,,,,,,,,
12,B12,33261,,,,,,,,,,
12,C01,144335,,,,,,,,,,
12,C02,430347,,,,,,,,,,
12,C03,171116,,,,,,,,,,
12,C04,116562,,,,,,,,,,
12,C05,122328,,,,,,,,,,
12,C06,435055,,,,,,,,,,
12,C07,169374,,,,,,,,,,
12,C08,196764,,,,,,,,,,
12,C09,187990,,,,,,,,,,
12,C10,170830,,,,,,,,,,
12,C11,171082,,,,,,,,,,
12,C12,34057,,,,,,,,,,
12,D01,152705,,,,,,,,,,
12,D02,166247,,,,,,,,,,
12,D03,184226,,,,,,,,,,
12,D04,98872,,,,,,,,,,
12,D05,174068,,,,,,,,,,
12,D06,170689,,,,,,,,,,
12,D07,182800,,,,,,,,,,
12,D08,184961,,,,,,,,,,
12,D09,175637,,,,,,,,,,
12,D10,182431,,,,,,,,,,
12,D11,170481,,,,,,,,,,
12,D12,34099,,,,,,,,,,
12,E01,34791,,,,,,,,,,
12,E02,165229,,,,,,,,,,
12,E03,171393,,,,,,,,,,
12,E04,164266,,,,,,,,,,
12,E05,315857,,,,,,,,,,
12,E06,172344,,,,,,,,,,
12,E07,186374,,,,,,,,,,
12,E08,178845,,,,,,,,,,
12,E09,151758,,,,,,,,,,
12,E10,75785,,,,,,,,,,
12,E11,161077,,,,,,,,,,
12,E12,147948,,,,,,,,,,
12,F01,33901,,,,,,,,,,
12,F02,157098,,,,,,,,,,
12,F03,156643,,,,,,,,,,
12,F04,155110,,,,,,,,,,
12,F05,151739,,,,,,,,,,
12,F06,165494,,,,,,,,,,
12,F07,166801,,,,,,,,,,
12,F08,177932,,,,,,,,,,
12,F09,180020,,,,,,,,,,
12,F10,170345,,,,,,,,,,
12,F11,163564,,,,,,,,,,
12,F12,147132,,,,,,,,,,
12,G01,34562,,,,,,,,,,
12,G02,164206,,,,,,,,,,
12,G03,167315,,,,,,,,,,
12,G04,149555,,,,,,,,,,
12,G05,153313,,,,,,,,,,
12,G06,103762,,,,,,,,,,
12,G07,173352,,,,,,,,,,
12,G08,177302,,,,,,,,,,
12,G09,160345,,,,,,,,,,
12,G10,171077,,,,,,,,,,
12,G11,166935,,,,,,,,,,
12,G12,150551,,,,,,,,,,
12,H01,35295,,,,,,,,,,
12,H02,155342,,,,,,,,,,
12,H03,176230,,,,,,,,,,
12,H04,146377,,,,,,,,,,
12,H05,149523,,,,,,,,,,
12,H06,133427,,,,,,,,,,
12,H07,158708,,,,,,,,,,
12,H08,174365,,,,,,,,,,
12,H09,185762,,,,,,,,,,
12,H10,84583,,,,,,,,,,
12,H11,163356,,,,,,,,,,
12,H12,155051,,,,,,,,,,
13,A01,155225,,,,,,,,,,
13,A02,181669,,,,,,,,,,
13,A03,175817,,,,,,,,,,
13,A04,184255,,,,,,,,,,
13,A05,172291,,,,,,,,,,
13,A06,179703,,,,,,,,,,
13,A07,181553,,,,,,,,,,
13,A08,197730,,,,,,,,,,
13,A09,186379,,,,,,,,,,
13,A10,156320,,,,,,,,,,
13,A11,141230,,,,,,,,,,
13,A12,32885,,,,,,,,,,
13,B01,148539,,,,,,,,,,
13,B02,175365,,,,,,,,,,
13,B03,79153,,,,,,,,,,
13,B04,132711,,,,,,,,,,
13,B05,145805,,,,,,,,,,
13,B06,119555,,,,,,,,,,
13,B07,102431,,,,,,,,,,
13,B08,96377,,,,,,,,,,
13,B09,164543,,,,,,,,,,
13,B10,63895,,,,,,,,,,
13,B11,64207,,,,,,,,,,
13,B12,33519,,,,,,,,,,
13,C01,158153,,,,,,,,,,
13,C02,193007,,,,,,,,,,
13,C03,193880,,,,,,,,,,
13,C04,124555,,,,,,,,,,
13,C05,124107,,,,,,,,,,
13,C06,161993,,,,,,,,,,
13,C07,203077,,,,,,,,,,
13,C08,204857,,,,,,,,,,
13,C09,190981,,,,,,,,,,
13,C10,182924,,,,,,,,,,
13,C11,173783,,,,,,,,,,
13,C12,33505,,,,,,,,,,
13,D01,154780,,,,,,,,,,
13,D02,188057,,,,,,,,,,
13,D03,198366,,,,,,,,,,
13,D04,90305,,,,,,,,,,
13,D05,171822,,,,,,,,,,
13,D06,173352,,,,,,,,,,
13,D07,202565,,,,,,,,,,
13,D08,164885,,,,,,,,,,
13,D09,185519,,,,,,,,,,
13,D10,231129,,,,,,,,,,
13,D11,160789,,,,,,,,,,
13,D12,35113,,,,,,,,,,
13,E01,36854,,,,,,,,,,
13,E02,188932,,,,,,,,,,
13,E03,133424,,,,,,,,,,
13,E04,160734,,,,,,,,,,
13,E05,163603,,,,,,,,,,
13,E06,31607,,,,,,,,,,
13,E07,187882,,,,,,,,,,
13,E08,186680,,,,,,,,,,
13,E09,132825,,,,,,,,,,
13,E10,77521,,,,,,,,,,
13,E11,189185,,,,,,,,,,
13,E12,154145,,,,,,,,,,
13,F01,35989,,,,,,,,,,
13,F02,189032,,,,,,,,,,
13,F03,165259,,,,,,,,,,
13,F04,183122,,,,,,,,,,
13,F05,156896,,,,,,,,,,
13,F06,196593,,,,,,,,,,
13,F07,128837,,,,,,,,,,
13,F08,175634,,,,,,,,,,
13,F09,182967,,,,,,,,,,
13,F10,170814,,,,,,,,,,
13,F11,169355,,,,,,,,,,
13,F12,159895,,,,,,,,,,
13,G01,35020,,,,,,,,,,
13,G02,186059,,,,,,,,,,
13,G03,147407,,,,,,,,,,
13,G04,147609,,,,,,,,,,
13,G05,169500,,,,,,,,,,
13,G06,75711,,,,,,,,,,
13,G07,188307,,,,,,,,,,
13,G08,193080,,,,,,,,,,
13,G09,166816,,,,,,,,,,
13,G10,175509,,,,,,,,,,
13,G11,173553,,,,,,,,,,
13,G12,157814,,,,,,,,,,
13,H01,34681,,,,,,,,,,
13,H02,167560,,,,,,,,,,
13,H03,133348,,,,,,,,,,
13,H04,138465,,,,,,,,,,
13,H05,133697,,,,,,,,,,
13,H06,124509,,,,,,,,,,
13,H07,166679,,,,,,,,,,
13,H08,168366,,,,,,,,,,
13,H09,205784,,,,,,,,,,
13,H10,82214,,,,,,,,,,
13,H11,168360,,,,,,,,,,
13,H12,154224,,,,,,,,,,
14,A01,149698,,,,,,,,,,
14,A02,174559,,,,,,,,,,
14,A03,164353,,,,,,,,,,
14,A04,180821,,,,,,,,,,
14,A05,179230,,,,,,,,,,
14,A06,179401,,,,,,,,,,
14,A07,170993,,,,,,,,,,
14,A08,183423,,,,,,,,,,
14,A09,169460,,,,,,,,,,
14,A10,160377,,,,,,,,,,
14,A11,152899,,,,,,,,,,
14,A12,33920,,,,,,,,,,
14,B01,145195,,,,,,,,,,
14,B02,174730,,,,,,,,,,
14,B03,77764,,,,,,,,,,
14,B04,134560,,,,,,,,,,
14,B05,142233,,,,,,,,,,
14,B06,128295,,,,,,,,,,
14,B07,92061,,,,,,,,,,
14,B08,94974,,,,,,,,,,
14,B09,163466,,,,,,,,,,
14,B10,63146,,,,,,,,,,
14,B11,67255,,,,,,,,,,
14,B12,33259,,,,,,,,,,
14,C01,154131,,,,,,,,,,
14,C02,168460,,,,,,,,,,
14,C03,184620,,,,,,,,,,
14,C04,122466,,,,,,,,,,
14,C05,123538,,,,,,,,,,
14,C06,161739,,,,,,,,,,
14,C07,185807,,,,,,,,,,
14,C08,185321,,,,,,,,,,
14,C09,421963,,,,,,,,,,
14,C10,176346,,,,,,,,,,
14,C11,169820,,,,,,,,,,
14,C12,33058,,,,,,,,,,
14,D01,146551,,,,,,,,,,
14,D02,174699,,,,,,,,,,
14,D03,180790,,,,,,,,,,
14,D04,87092,,,,,,,,,,
14,D05,175380,,,,,,,,,,
14,D06,182579,,,,,,,,,,
14,D07,194359,,,,,,,,,,
14,D08,154699,,,,,,,,,,
14,D09,169363,,,,,,,,,,
14,D10,217208,,,,,,,,,,
14,D11,163067,,,,,,,,,,
14,D12,34932,,,,,,,,,,
14,E01,36537,,,,,,,,,,
14,E02,176388,,,,,,,,,,
14,E03,130142,,,,,,,,,,
14,E04,145876,,,,,,,,,,
14,E05,153422,,,,,,,,,,
14,E06,31792,,,,,,,,,,
14,E07,179158,,,,,,,,,,
14,E08,180569,,,,,,,,,,
14,E09,257017,,,,,,,,,,
14,E10,72707,,,,,,,,,,
14,E11,430862,,,,,,,,,,
14,E12,160230,,,,,,,,,,
14,F01,34086,,,,,,,,,,
14,F02,169405,,,,,,,,,,
14,F03,155365,,,,,,,,,,
14,F04,173389,,,,,,,,,,
14,F05,147850,,,,,,,,,,
14,F06,181225,,,,,,,,,,
14,F07,116335,,,,,,,,,,
14,F08,428240,,,,,,,,,,
14,F09,179586,,,,,,,,,,
14,F10,163973,,,,,,,,,,
14,F11,171384,,,,,,,,,,
14,F12,157418,,,,,,,,,,
14,G01,35234,,,,,,,,,,
14,G02,172150,,,,,,,,,,
14,G03,141748,,,,,,,,,,
14,G04,145244,,,,,,,,,,
14,G05,175116,,,,,,,,,,
14,G06,75822,,,,,,,,,,
14,G07,184736,,,,,,,,,,
14,G08,185419,,,,,,,,,,
14,G09,169635,,,,,,,,,,
14,G10,173901,,,,,,,,,,
14,G11,166478,,,,,,,,,,
14,G12,154739,,,,,,,,,,
14,H01,33904,,,,,,,,,,
14,H02,160145,,,,,,,,,,
14,H03,129764,,,,,,,,,,
14,H04,136984,,,,,,,,,,
14,H05,138249,,,,,,,,,,
14,H06,129324,,,,,,,,,,
14,H07,168377,,,,,,,,,,
14,H08,161263,,,,,,,,,,
14,H09,192619,,,,,,,,,,
14,H10,80195,,,,,,,,,,
14,H11,169940,,,,,,,,,,
14,H12,153465,,,,,,,,,,
15,A01,136467,,,,,,,,,,
15,A02,155440,,,,,,,,,,
15,A03,155755,,,,,,,,,,
15,A04,173155,,,,,,,,,,
15,A05,160149,,,,,,,,,,
15,A06,159000,,,,,,,,,,
15,A07,151199,,,,,,,,,,
15,A08,165200,,,,,,,,,,
15,A09,161049,,,,,,,,,,
15,A10,138329,,,,,,,,,,
15,A11,135497,,,,,,,,,,
15,A12,33205,,,,,,,,,,
15,B01,140714,,,,,,,,,,
15,B02,156190,,,,,,,,,,
15,B03,73434,,,,,,,,,,
15,B04,120643,,,,,,,,,,
15,B05,133230,,,,,,,,,,
15,B06,119359,,,,,,,,,,
15,B07,91533,,,,,,,,,,
15,B08,90971,,,,,,,,,,
15,B09,149783,,,,,,,,,,
15,B10,59426,,,,,,,,,,
15,B11,66213,,,,,,,,,,
15,B12,33263,,,,,,,,,,
15,C01,146131,,,,,,,,,,
15,C02,168208,,,,,,,,,,
15,C03,170385,,,,,,,,,,
15,C04,113779,,,,,,,,,,
15,C05,115075,,,,,,,,,,
15,C06,157283,,,,,,,,,,
15,C07,170340,,,,,,,,,,
15,C08,166220,,,,,,,,,,
15,C09,157467,,,,,,,,,,
15,C10,157018,,,,,,,,,,
15,C11,145057,,,,,,,,,,
15,C12,33240,,,,,,,,,,
15,D01,136239,,,,,,,,,,
15,D02,156075,,,,,,,,,,
15,D03,170419,,,,,,,,,,
15,D04,81843,,,,,,,,,,
15,D05,161715,,,,,,,,,,
15,D06,159016,,,,,,,,,,
15,D07,170514,,,,,,,,,,
15,D08,140146,,,,,,,,,,
15,D09,159457,,,,,,,,,,
15,D10,196643,,,,,,,,,,
15,D11,148819,,,,,,,,,,
15,D12,36573,,,,,,,,,,
15,E01,35378,,,,,,,,,,
15,E02,163215,,,,,,,,,,
15,E03,129295,,,,,,,,,,
15,E04,145774,,,,,,,,,,
15,E05,154173,,,,,,,,,,
15,E06,32976,,,,,,,,,,
15,E07,165986,,,,,,,,,,
15,E08,159298,,,,,,,,,,
15,E09,125593,,,,,,,,,,
15,E10,71527,,,,,,,,,,
15,E11,171197,,,,,,,,,,
15,E12,145161,,,,,,,,,,
15,F01,35174,,,,,,,,,,
15,F02,160630,,,,,,,,,,
15,F03,153168,,,,,,,,,,
15,F04,160347,,,,,,,,,,
15,F05,153999,,,,,,,,,,
15,F06,174420,,,,,,,,,,
15,F07,100192,,,,,,,,,,
15,F08,153165,,,,,,,,,,
15,F09,172607,,,,,,,,,,
15,F10,151581,,,,,,,,,,
15,F11,166622,,,,,,,,,,
15,F12,144026,,,,,,,,,,
15,G01,33178,,,,,,,,,,
15,G02,159535,,,,,,,,,,
15,G03,140198,,,,,,,,,,
15,G04,136145,,,,,,,,,,
15,G05,165365,,,,,,,,,,
15,G06,72618,,,,,,,,,,
15,G07,162519,,,,,,,,,,
15,G08,167510,,,,,,,,,,
15,G09,160843,,,,,,,,,,
15,G10,173330,,,,,,,,,,
15,G11,159633,,,,,,,,,,
15,G12,154851,,,,,,,,,,
15,H01,34490,,,,,,,,,,
15,H02,156210,,,,,,,,,,
15,H03,124400,,,,,,,,,,
15,H04,128289,,,,,,,,,,
15,H05,135468,,,,,,,,,,
15,H06,124685,,,,,,,,,,
15,H07,146737,,,,,,,,,,
15,H08,151710,,,,,,,,,,
15,H09,175803,,,,,,,,,,
15,H10,81813,,,,,,,,,,
15,H11,150842,,,,,,,,,,
15,H12,147201,,,,,,,,,,
16,A01,140675,,,,,,,,,,
16,A02,211126,,,,,,,,,,
16,A03,166574,,,,,,,,,,
16,A04,169467,,,,,,,,,,
16,A05,156920,,,,,,,,,,
16,A06,156190,,,,,,,,,,
16,A07,167367,,,,,,,,,,
16,A08,191216,,,,,,,,,,
16,A09,178603,,,,,,,,,,
16,A10,156318,,,,,,,,,,
16,A11,136446,,,,,,,,,,
16,A12,33680,,,,,,,,,,
16,B01,126232,,,,,,,,,,
16,B02,424060,,,,,,,,,,
16,B03,82423,,,,,,,,,,
16,B04,420912,,,,,,,,,,
16,B05,108988,,,,,,,,,,
16,B06,109393,,,,,,,,,,
16,B07,93555,,,,,,,,,,
16,B08,86897,,,,,,,,,,
16,B09,170653,,,,,,,,,,
16,B10,62105,,,,,,,,,,
16,B11,66787,,,,,,,,,,
16,B12,33192,,,,,,,,,,
16,C01,132794,,,,,,,,,,
16,C02,170761,,,,,,,,,,
16,C03,186492,,,,,,,,,,
16,C04,117852,,,,,,,,,,
16,C05,105498,,,,,,,,,,
16,C06,140207,,,,,,,,,,
16,C07,188176,,,,,,,,,,
16,C08,190200,,,,,,,,,,
16,C09,180187,,,,,,,,,,
16,C10,176333,,,,,,,,,,
16,C11,167336,,,,,,,,,,
16,C12,33548,,,,,,,,,,
16,D01,123892,,,,,,,,,,
16,D02,156611,,,,,,,,,,
16,D03,187033,,,,,,,,,,
16,D04,79413,,,,,,,,,,
16,D05,147773,,,,,,,,,,
16,D06,147404,,,,,,,,,,
16,D07,200664,,,,,,,,,,
16,D08,156942,,,,,,,,,,
16,D09,170364,,,,,,,,,,
16,D10,216096,,,,,,,,,,
16,D11,156039,,,,,,,,,,
16,D12,38258,,,,,,,,,,
16,E01,36187,,,,,,,,,,
16,E02,156105,,,,,,,,,,
16,E03,116736,,,,,,,,,,
16,E04,130252,,,,,,,,,,
16,E05,149235,,,,,,,,,,
16,E06,32727,,,,,,,,,,
16,E07,134345,,,,,,,,,,
16,E08,173248,,,,,,,,,,
16,E09,124902,,,,,,,,,,
16,E10,73677,,,,,,,,,,
16,E11,171280,,,,,,,,,,
16,E12,151630,,,,,,,,,,
16,F01,34956,,,,,,,,,,
16,F02,129308,,,,,,,,,,
16,F03,150374,,,,,,,,,,
16,F04,154066,,,,,,,,,,
16,F05,125491,,,,,,,,,,
16,F06,168170,,,,,,,,,,
16,F07,107887,,,,,,,,,,
16,F08,168284,,,,,,,,,,
16,F09,186921,,,,,,,,,,
16,F10,148921,,,,,,,,,,
16,F11,157171,,,,,,,,,,
16,F12,157610,,,,,,,,,,
16,G01,34164,,,,,,,,,,
16,G02,170794,,,,,,,,,,
16,G03,141071,,,,,,,,,,
16,G04,134157,,,,,,,,,,
16,G05,154998,,,,,,,,,,
16,G06,68535,,,,,,,,,,
16,G07,184788,,,,,,,,,,
16,G08,186997,,,,,,,,,,
16,G09,173873,,,,,,,,,,
16,G10,182312,,,,,,,,,,
16,G11,128487,,,,,,,,,,
16,G12,157773,,,,,,,,,,
16,H01,37447,,,,,,,,,,
16,H02,150272,,,,,,,,,,
16,H03,116432,,,,,,,,,,
16,H04,104885,,,,,,,,,,
16,H05,113992,,,,,,,,,,
16,H06,92159,,,,,,,,,,
16,H07,143225,,,,,,,,,,
16,H08,145803,,,,,,,,,,
16,H09,190591,,,,,,,,,,
16,H10,77262,,,,,,,,,,
16,H11,152395,,,,,,,,,,
16,H12,149182,,,,,,,,,,
17,A01,148381,,,,,,,,,,
17,A02,163926,,,,,,,,,,
17,A03,156632,,,,,,,,,,
17,A04,183796,,,,,,,,,,
17,A05,162370,,,,,,,,,,
17,A06,170996,,,,,,,,,,
17,A07,169594,,,,,,,,,,
17,A08,182731,,,,,,,,,,
17,A09,179193,,,,,,,,,,
17,A10,148669,,,,,,,,,,
17,A11,126131,,,,,,,,,,
