drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Erlotinib,403155.3333333333,394698,285103.6666666667,369792,23416.649255035045,12534.474420573046,28441.561443305698,15529.86216938193,372606.75,383487,319835.5,399300.25,25290.092254675546,10602.315596132761,1805.2622154874527,22602.09133944615,1.081986124334391,1.029234367788217,0.8914071973457189,0.9261000963560629,0.09665768199711941,0.04333649931553615,0.08906781771071638,0.06527345546342038,0.16412291819199856,0.28013469436136496,0.16832202567994833,0.09623552326759457,0.4,0.4,0.05714285714285714,0.22857142857142856
Saracatinib,394488,389153.3333333333,323701.6666666667,388452.6666666667,9901.64718620089,3961.7554610719394,8241.666963262549,20460.556549940993,387747.25,393661.25,335580.25,412506.5,38631.55890697829,27606.534231047546,17057.362230133942,31366.29292196747,1.0173843915076122,0.9885487416740493,0.9646028533165069,0.9416885956140489,0.10453000094843398,0.0700512685170435,0.0548373151146831,0.087105719528231,0.7569366858771022,0.7674364441768445,0.28375078764864786,0.2754090810780988,0.8571428571428571,0.8571428571428572,0.6285714285714286,0.22857142857142856
Ipatasertib,419217.3333333333,410135,309268.6666666667,365645.3333333333,10074.415830872445,25521.358525752505,23698.82896544328,11787.654318537398,423701.5,413907,347621.25,428396.75,13236.79302802105,18471.935776559352,5420.372334996923,12456.658256397124,0.9894166844661473,0.9908868417301471,0.8896713496849421,0.8535203251036179,0.03899736349181552,0.07587789473873385,0.06957137959294094,0.037054772579482996,0.63257071360495,0.8402676762474722,0.10195030557813368,0.0014467666355455005,0.6285714285714286,1,0.05714285714285714,0.05714285714285714
Vorinostat,388939,381676.6666666667,131835,177953.33333333334,14365.121544908696,18768.417203731733,14140.657551896235,18823.89014877991,421267.25,429314.75,349862,427754.25,13127.324006945717,17451.96029820146,17741.349873482945,9807.329040909492,0.9232595223103623,0.88903692842295,0.376820003315593,0.4160176861675444,0.04461521445280682,0.05672115245362144,0.044707157022657915,0.045028148451553625,0.035512318550995806,0.024294397085446184,1.0705683619358716e-5,3.512385491200489e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Buparlisib,369724.3333333333,377699.6666666667,150699.33333333334,213274,16021.550809248565,6868.264725047611,12296.14575114224,16828.6907096185,421452.75,412904.25,344590.25,418777,13359.959764784722,38596.1237464334,20557.80692543184,13810.552318185299,0.8772616463727745,0.9147391112265536,0.4373290693318611,0.5092782077334715,0.0471007986257756,0.08710797164606136,0.04420426651861352,0.04355383836658384,0.011057653077375433,0.16480747453757905,2.432093267101405e-5,8.345642552274101e-5,0.05714285714285714,0.4,0.05714285714285714,0.05714285714285714
Everolimus,413887.3333333333,398060,315709.6666666667,414459.3333333333,16047.048337103412,10801.567525132637,22515.459629626337,18492.343884249323,427993.5,402623,338770.5,416882.75,14283.717594986725,42071.62355634337,20091.607642661816,20330.115401787567,0.9670411661236288,0.9886668173452585,0.9319278587322883,0.9941868147178873,0.04947088638054699,0.10673618519159549,0.08644093176093687,0.06571405121706546,0.2926009782956908,0.8467513011647937,0.23107550991062492,0.8762611556335709,0.4,0.8571428571428572,0.4,1
Topotecan (Hydrochloride),156876,148459.33333333334,78935.33333333333,97628,7130.730397371646,9568.114878769658,3252.2780221459134,1160.4344014204337,425030,419864.75,340316,424556.25,13536.515233495904,35825.48876033189,24053.38472370711,19039.123410756074,0.36909394630967224,0.3535884670797759,0.23194717066882936,0.22995303920269694,0.020485334369175906,0.03780966253269122,0.01897604097793834,0.010668275586709556,9.101756707365071e-7,2.7691773331741174e-4,1.6175772328988846e-4,5.0585762795908385e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Bortezomib,92973.66666666667,98085.66666666667,50483.333333333336,61193.666666666664,12845.169299520086,4205.427960782747,3994.9310799228233,5952.272703206174,363182.25,368663,281337.75,393270.75,126043.63605877398,93773.98235473775,91624.84873066185,77055.53943044372,0.2559972759314825,0.2660577998515356,0.1794403109192895,0.15560187648500853,0.09562587476103115,0.06862974672070245,0.06013974934527952,0.03403803050094797,0.022485582742418415,0.010231450655929836,0.01493663987366005,0.0031270860289454557,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
FRAX597,388570,396694.6666666667,335117.6666666667,426880.3333333333,21318.195913350643,4570.790011949065,18179.987137875905,5924.52844818331,388313,371897,332930.5,405445,8809.64560013625,17689.03202552361,24753.959656992254,8551.890995563495,1.0006618372292455,1.0666788564217153,1.0065694391672337,1.052868658716554,0.05940822378750107,0.05220329347286177,0.09264374208192809,0.026583948670506813,0.9855848715625729,0.017403450021237825,0.88600437897335,0.004999278248031163,0.9047619047619047,0.09523809523809523,1,0.023809523809523808
Ganetespib,274564.6666666667,269389,237295,280579,6106.706586477963,11959.137468897998,5675.295234611148,17588.03351713886,382515.5,384561.75,338846.75,398090.25,5518.0849637049505,9533.293148225328,21154.210272425677,21406.158060629812,0.7177870352094665,0.7005090859920415,0.7003018326131208,0.7048125393676434,0.01902858291706862,0.03561820722352579,0.046818268364594226,0.05820925189298636,1.2561796237194409e-5,2.27907461281716e-4,0.0013433480174918663,5.579739340871642e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Afatinib,307069.6666666667,291439.6666666667,266407,314400.6666666667,8353.440987601058,8968.470679738733,16650.252520607606,9008.39909935907,381383.75,397923.5,348441,403961.75,19915.953326834915,26507.897797951966,19912.654485694937,24255.221834689535,0.8051461727634349,0.732401244627841,0.7645684635275413,0.7782931593564655,0.04740798273006982,0.053743532664640346,0.06474969631302756,0.05177947215192286,0.002100397876613553,0.0019789371793314317,0.0021434261597425594,0.0024563042367533898,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Volasertib,307437,305691.3333333333,307303,356939.6666666667,2908.713117514342,11403.169047827596,14016.7200514243,7560.259342994348,395105.75,415127.25,359951,422726.5,30287.55112115647,13462.533351862123,10537.431091115139,9623.6710078154,0.7781132013391352,0.7363798289159127,0.8537356473520007,0.8443749484990098,0.06010027719309359,0.03639835028754639,0.04627107755824442,0.026255894021957646,0.009756569001579906,1.0151801965206027e-4,0.007295059512288762,1.713283474811406e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
PF-573228,428608.3333333333,423132.6666666667,353538.6666666667,449005,15549.350801024888,6883.200733186076,21158.501230789796,8582.3327831074,410530.75,419192.75,353613.75,429585.5,16406.866070337746,11267.254630861356,14672.057691975815,9739.800836430555,1.044034663258071,1.0093988187216183,0.9997876685130787,1.0452052036206996,0.05635220792377905,0.03171303301717604,0.07280844853077652,0.030995121104154127,0.20225670277689498,0.5928564316586361,0.9960894432962233,0.0402959153518719,0.22857142857142856,0.4,1,0.05714285714285714
