drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Barasertib,1414.6666666666667,1335.3333333333333,1056,1028.6666666666667,90.46730532813129,94.108093877909,48.86716689148246,42.44211744639201,1247.25,1203.25,930.25,927.75,575.4206432399403,501.63823285976383,266.65630188190437,177.80958916773864,1.1342286363332665,1.10977214488538,1.1351787153990862,1.1087757118476602,0.5282812074463163,0.4692311362346166,0.3296120979165585,0.21737281309007644,0.6047747701182733,0.6395015151184125,0.41915116964901405,0.3443998694517302,1,1,0.8571428571428572,1
Infigratinib,1568.6666666666667,1616.6666666666667,1157,1124,42.500980380849256,134.5263295170627,67.84541251993387,63.52952069707436,1620,1562.3333333333333,1160.3333333333333,1135.8333333333333,84.03332672219993,127.68659548545676,48.714132104212496,22.710496838833507,0.9683127572016461,1.0347770428845744,0.9971272622809538,0.9895818048422598,0.05666753572166478,0.12069135101725506,0.07191149770958444,0.05932869178656922,0.2635374324703832,0.5933094562569308,0.9441741346440661,0.7809886389752511,0.38095238095238093,0.8968506656319674,1,0.7142857142857142
Prexasertib,1151.3333333333333,1246,1057.3333333333333,976.6666666666666,76.69637105713238,13.45362404707371,56.58916268450465,24.00694344004112,1560.75,1606.5,1224,1108.5,134.75502464348656,108.15575188896182,79.25065720021928,39.50105483823607,0.7376795344118746,0.775599128540305,0.863834422657952,0.881070515711923,0.0804448723293864,0.05288360324532686,0.07256552798967002,0.03814161886997989,0.004292717781980214,0.006246616018305898,0.022819780643915485,0.0029751684643710514,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Silmitasertib,1681.6666666666667,1601,1078.3333333333333,1076.3333333333333,34.50120770833006,70.06425622241343,63.61079572944622,37.58102358017053,1549.25,1596.5,1259.75,1110.5,188.86392808933456,112.1739720255996,89.22396912638816,35.12359131220307,1.0854714646872143,1.0028186658315064,0.8559899450949262,0.9692330781930061,0.13418705550033472,0.0830100842275757,0.07890089698137662,0.04566190829004918,0.2567725980489961,0.9506709698675866,0.02568141244436379,0.2843031119371534,0.4,0.8571428571428572,0.0744618314174055,0.22857142857142856
Olaparib,1659,1530.6666666666667,1143.3333333333333,1063.6666666666667,24.979991993593593,81.2055006347066,41.00406483915141,69.24112458166269,1642.25,1685,1324.5,1181,154.98252589673885,73.50736924508544,80.48809435769574,65.27378238363904,1.0101994215253463,0.9084075173095945,0.8632188247137283,0.9006491673722834,0.09654044085714607,0.06239414666049269,0.06091065074020644,0.07691109928278599,0.8445169664193128,0.05826627062376449,0.013624477100018415,0.08095694756109209,1,0.11428571428571428,0.05714285714285714,0.11428571428571428
T0070907,1796.3333333333333,1728.6666666666667,1314.3333333333333,1265,108.61092639938826,107.93670985041805,85.33072912692903,46.50806381693394,1744.25,1703.75,1342.75,1211.75,99.4363280362531,19.085334683992315,92.03758290321767,55.433894565208625,1.0298600162438487,1.014624602592321,0.9788369639421585,1.0439447080668454,0.08558156753739798,0.064363902249581,0.0924123451559144,0.06126870900952539,0.5490581951762951,0.7293202570109346,0.6921412803432356,0.22776500966250302,0.6285714285714286,0.6285714285714286,0.7212766990291557,0.4
Dabrafenib,1664,1628.3333333333333,873.3333333333334,877.6666666666666,36.345563690772494,104.97777542572206,13.576941236277534,16.165807537309522,1764.25,1706.25,1280.25,1197.75,133.67466725848496,61.266494377704795,86.66554486453464,49.24344287990703,0.9431769873884087,0.9543345543345543,0.6821584325978,0.7327628191748417,0.07437331139194503,0.07042466362733657,0.047380267607160916,0.033011472464411946,0.23382818912493916,0.33392479738566133,0.002072264200661303,3.4822464718412634e-4,0.4,0.6285714285714286,0.05714285714285714,0.04974599072150301
Selumetinib,1771.3333333333333,1902.3333333333333,1160.6666666666667,1129.3333333333333,39.52636251077669,66.8904577150832,107.89501069712786,24.110855093366833,1706.25,1697.25,1234.25,1176.75,129.06942576252,66.3595007013565,35.405978779484876,37.93305506634901,1.038144078144078,1.120832719595424,0.9403821484032139,0.9597054033000495,0.08187603739647595,0.05893770588639964,0.09148507737431257,0.037106368569879256,0.39943910754481154,0.012830241249180389,0.3593039859922328,0.10053960910853554,0.6285714285714286,0.05714285714285714,0.6285714285714286,0.11428571428571428
Y-27632,829.6666666666666,754.3333333333334,709,731.3333333333334,49.399730093729595,30.61590000854676,25.632011235952593,33.26158945891392,1270.5,1203.75,961.25,933.5,494.4825578319219,547.5961863758123,308.8412483245505,245.27603497556245,0.6530237439328348,0.6266528210453445,0.7375812743823147,0.7834315300839136,0.2571158357743121,0.2862020809562776,0.2384739332637295,0.2089067552399373,0.17226811513174306,0.19919767737999913,0.2007773993136128,0.19765708938936513,0.4,0.8571428571428571,0.6285714285714286,0.6285714285714286
IWR-1,1602.3333333333333,1497.6666666666667,1119,1050,17.61628034896508,55.1029339811714,37.64306044943742,73.74957626996917,1208.75,1139.75,896.75,907.75,420.9555598080792,473.9397816882084,233.0556085286657,215.62061589746006,1.325611857980007,1.3140308547196022,1.2478394201282408,1.1567061415587991,0.4618834971506949,0.5485452973104323,0.32700541286436463,0.28651608281709445,0.15817549520256258,0.22825753799519777,0.15152727769924287,0.2891593534077112,0.05714285714285714,0.8571428571428572,0.22857142857142856,0.6285714285714286
Apoptozole,1031.3333333333333,1106.6666666666667,909,955,91.7841671168472,53.163270528940686,63.835726674018524,64.13267497929586,1542.8,1522.2,1133.6,1098.8,299.4723693431499,225.8953297436669,50.02799216438733,45.367389168873274,0.6684815486993345,0.727017912670258,0.8018701482004235,0.869129959956316,0.14274668650341887,0.1134019328891483,0.06650867036114713,0.06851508567914338,0.015830727008004742,0.012474460107751746,0.009216327004844788,0.037678772139602454,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.035770082232490806
Gefitinib,1629.3333333333333,1484.6666666666667,1072,1050.3333333333333,109.02446208687908,79.02742140126637,78.08328886515987,77.77746031681244,1436.75,1517,1137.25,1103.75,305.1408144884369,283.4701630389578,54.70755584621439,70.17775051016288,1.1340409489008758,0.978686003076247,0.9426247526928996,0.9516043790109474,0.2525217248070826,0.19015460036835358,0.08228205422397752,0.09287780938264141,0.3090474328452527,0.8398449746456784,0.2938173876748014,0.3998057793837947,0.4,0.8571428571428571,0.4,0.8571428571428571
Paclitaxel,1115.3333333333333,1043.6666666666667,950,936.3333333333334,18.77054430040145,46.60829682935575,72.75300681071539,41.198705481281,1582.5,1592.75,1159.75,1113.25,201.66225890499854,169.4862334625834,55.19284373902109,74.32081359439853,0.7047919957872564,0.6552608172448072,0.8191420564776891,0.8410809192304813,0.09059340540741305,0.07561855408396073,0.0738576202117824,0.06724930044612196,0.018299536192935763,0.004990749799430943,0.01694419578000635,0.011283303601852014,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
SGI-1027,1766.6666666666667,1514.6666666666667,1265.3333333333333,1131.6666666666667,38.07011076071796,125.03332889007368,42.14656965084268,53.500778810530726,1695.75,1650.5,1207.75,1144.75,154.06789628818416,148.2104359798369,83.87043579235772,79.77207113603941,1.0418202368666765,0.9177017065535696,1.047678189470779,0.988571012593725,0.09728086690754421,0.11193626706541532,0.08069076180496806,0.08324594781494409,0.4330206355346281,0.2479036932323407,0.29286337323611605,0.8057362495044684,0.8571428571428572,0.22857142857142856,0.21179837830572276,0.8571428571428571
PFK-015,1582.6666666666667,1527,1125.6666666666667,1101.6666666666667,55.51876559626784,75.6042326857432,46.800997140374406,68.23733093647006,1750,1711.75,1219,1182.75,42.05551886098502,20.99801577927464,65.0384501660364,51.37038705973186,0.9043809523809524,0.8920695194975902,0.9234345091605142,0.9314450785598535,0.0384556335042354,0.045503230456638503,0.06246150285506197,0.07046430055161135,0.014752858756138737,0.0448450368734112,0.07836680554387997,0.16714962204654626,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.22857142857142856
Nedisertib,1336.6666666666667,1266,1059,1073,157.6398849699318,38.22302970723278,43.09292285283048,48.03123983409131,1681.5,1665.75,1217.75,1158.5,78.7337284776988,51.53235229769095,49.6277811983033,64.8562513049693,0.7949251660224007,0.760018009905448,0.8696366249230137,0.9261976694000863,0.10086821390562678,0.03285368353173872,0.05008312554596436,0.06638881487686676,0.04580973395047025,7.856414112440878e-5,0.006963858530295093,0.10156110655674748,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.11428571428571428
Lapatinib,1557,1532,994.6666666666666,958.3333333333334,28.687976575562104,55.86591089385369,2.516611478423583,31.069813860616115,1647.25,1627.5,1244,1158.5,56.36414344835435,25.696951829610715,26.29321839055336,62.53265813423681,0.9452117164971923,0.941321044546851,0.7995712754555198,0.8272191051647245,0.036733334885059095,0.03740574018840831,0.017020412305295288,0.05208620427616525,0.043495323810921256,0.08151229229524809,2.81049003259116e-4,0.003471129324864754,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714
Dinaciclib,1098,1099,893.6666666666666,906.6666666666666,66.9552089086428,25.238858928247925,37.60762334066503,7.505553499465135,1461,1406,1069.25,1039.75,369.0763245364478,475.53759052255793,262.88955222044615,231.77197846159055,0.7515400410677618,0.7816500711237553,0.8357883251500272,0.8720044882583954,0.19530617855324525,0.2649785709168913,0.2084781623818281,0.1945136072352449,0.1424969265615398,0.28726495912492944,0.2748642545912818,0.3341447063871441,0.4,0.4,0.4,0.4
TAK-580,1669,1615.6666666666667,956.6666666666666,932.3333333333334,25.709920264364882,82.77882176821154,42.12283624512164,15.30795000427338,1423.25,1401.5,1016,1013.75,343.0290318131494,473.7942591463092,221.71302773329913,212.26928652068344,1.17266818900404,1.152812462837436,0.9416010498687664,0.9196876284422524,0.2832109647910025,0.39417273946712766,0.20961852039179374,0.19316467584223043,0.24745771153642507,0.4363367890135606,0.6343574081523494,0.4995262230925941,0.05714285714285714,1,0.4,0.4
KU-55933,1418.3333333333333,1355.3333333333333,1095.3333333333333,1124.6666666666667,93.2165936587115,127.89188142072715,26.727015047201462,50.29247790011279,1683.6666666666667,1578,1152.6666666666667,1096,118.50035161691856,102.93687385966217,62.978832422754024,69.28924880528002,0.842407444070481,0.8588931136459653,0.9502602660497396,1.0261557177615572,0.08112140299788446,0.09852763323589599,0.05686223080165307,0.0794621864381195,0.040889982644424124,0.08156515105363794,0.25217179017317126,0.595863505444185,0.1,0.2,0.4,0.7
GSK2606414,1656.3333333333333,1494.6666666666667,1047,1016,146.13806257554305,101.29823953718709,45.73838650411709,56.471231613982,1494.25,1445.5,1137.25,1108,315.7070107974586,211.17843955606202,69.9779727247558,62.41260556436763,1.1084713624449278,1.034013605442177,0.9206418993185316,0.9169675090252708,0.2537994629083437,0.1665261678163226,0.06947436444463441,0.07256402350667207,0.4118314024926805,0.7024505210533407,0.09489679162992506,0.10055023469420522,0.6285714285714286,1,0.22857142857142856,0.04974599072150301
Tipifarnib,1635,1550.3333333333333,1113.3333333333333,1195.3333333333333,128.17175976009693,105.98270299125859,44.73626418615365,35.50117368951811,1496.5,1509.5,1154.5,1139.75,308.13903788171126,260.13522124720697,76.36098480245,62.61189982742897,1.0925492816572002,1.0270508998564645,0.964342428179587,1.0487680046793888,0.2407153166824672,0.1904108941864467,0.07463153458965008,0.06549476247502203,0.4610981107641136,0.7899088764858901,0.4139346556250763,0.1999314826770032,1,0.8571428571428571,0.4,0.22857142857142856
Axitinib,1671.6666666666667,1472,1062.6666666666667,1117.3333333333333,76.55934517309649,121.4454610102823,28.431203515386635,28.571547618799606,1593.75,1581.25,1167.75,1146,106.70012496087652,128.15713011768014,59.44955845084133,70.21870595978444,1.048888888888889,0.9309090909090909,0.9100121315920932,0.9749854566608492,0.08508071768509048,0.10766251766500824,0.05233625275086934,0.06473382324151333,0.311827880505419,0.3063610629397529,0.03124396210677343,0.49938642936171246,0.22857142857142856,0.4,0.05714285714285714,0.4
Laduviglusib,1648,1477.6666666666667,1117.6666666666667,1065.3333333333333,84.12490713219242,19.03505538035898,18.929694486000912,36.67878587594378,1644.25,1600,1147.5,1117.75,149.72502574163522,123.32342302525772,37.72267222772003,60.02430063454856,1.0022806750798237,0.9235416666666667,0.9740014524328251,0.953105196451204,0.10462986405658337,0.07217126272890004,0.03601884618401202,0.060798711517758466,0.9681773674179402,0.14036604084785254,0.2344556362380604,0.213984084080613,0.8571428571428571,0.4,0.22857142857142856,0.4
