Well,comp,Avg_cbd,Avg_control,SD_cbd,SD_control,ratio,log2ratio,ratioSD,well_type,correction,significance,sign_values
A11,5000,0.7454059063147516,0.7228955619361725,0.008138972881954545,0.028536273066146225,1.0311391376069432,0.04423901708224211,0.042232589694799996,test_compounds,0.9466739582173432,0,0
B03,5000,0.4491687855909118,0.43034341833220446,0.008622023606425142,0.007368565599057858,1.0437449870423603,0.06176926854573706,0.026847758971520107,test_compounds,0.9900494690993201,0,0
B04,5000,0.7249034998561769,0.7590395489533976,0.001668465837374316,0.018454594799639023,0.9550273116278469,-0.0663861033236474,0.023323475003548436,test_compounds,1.0016742616349439,0,-0
B05,5000,0.7270577957202555,0.7047966785824973,0.06952665880691716,0.02048701236065328,1.0315851618122411,0.04486292684983412,0.10310460181219387,test_compounds,0.8253759581878534,0,0
B06,5000,0.684661264771487,0.7165417944902451,0.03199766725956993,0.03746519324239668,0.9555077875932719,-0.06566046336290425,0.06700829818438858,test_compounds,1.0895243839620492,0,-0
B07,5000,0.5342514793058861,0.4579612191448564,0.02643302060498619,0.014536234522568688,1.1665867260627119,0.2222935637384727,0.06857556421562129,test_compounds,1.0294355976314693,2,0.2222935637384727
B08,5000,0.49122919896035766,0.48609107420594666,0.008277040714392937,0.016673312772838924,1.010570292332161,0.015169674881461197,0.03861986149477191,test_compounds,0.933330569342617,0,0
B09,5000,0.9393753683424584,0.94465778404544,0.010234251029999825,0.026030142830716523,0.9944081171063239,-0.008090022087828481,0.02946502051156305,test_compounds,1.05333815812945,0,-0
B10,5000,0.3795612987944278,0.3538504360676248,0.005532617119424487,0.007163176654694002,1.072660254463808,0.10119320115041237,0.026757870509507602,test_compounds,1.0191445134447927,2,0.10119320115041237
B11,5000,0.39886524747108115,0.3652977971963108,0.006858478206763872,0.012902300762790506,1.0918906452007189,0.12682837500628988,0.042892908743178054,test_compounds,1.0061048277143627,2,0.12682837500628988
C03,5000,1.0532820967005527,1.10220424133476,0.03131762796885251,0.009714152853357066,0.9556142656691623,-0.06549970398916655,0.0296355872216776,test_compounds,1.0148854401125176,0,-0
C04,5000,0.7048996306693636,0.5830946369986054,0.01504081516118809,0.0037499997405631364,1.2088940387065323,0.2736877958425815,0.026940996079738506,test_compounds,1.1550120465470552,2,0.2736877958425815
C05,5000,0.6815318240290792,0.6768053774781598,0.008425469586970736,0.007797951543593705,1.0069834648308065,0.010039993769273732,0.01701719397619179,test_compounds,0.9729490768784229,0,0
C06,5000,0.9029393548070376,0.9176573640085012,0.029424090913552196,0.025584356421204532,0.9839613239333986,-0.023326485487562377,0.042198195360451995,test_compounds,1.0683577146543026,0,-0
C07,5000,1.1389470620655304,1.0550007297487691,0.024501037739335055,0.03656661909056109,1.0795699281997195,0.11045669569901205,0.04403932641928569,test_compounds,0.9914912753611481,0,0
C08,5000,1.0963935303523478,1.0685631377897506,0.02745839567617848,0.05180985455641089,1.0260446870927649,0.03709356568491132,0.05599293668938984,test_compounds,0.9140588137139852,0,0
C09,5000,0.9925706541740873,0.9535636237799446,0.017032990227793605,0.029534775374816136,1.040906583914682,0.057840599885793174,0.036857678307557304,test_compounds,0.9671912272995674,0,0
C10,5000,0.9627015551714142,0.9631876591266203,0.038495328242953646,0.023409026627602848,0.999495317500593,-7.282867313639892e-4,0.04676967393486601,test_compounds,1.093034665370325,0,-0
C11,5000,0.938754451790571,0.9190328494026219,0.04005138277966794,0.06783846537238387,1.0214590832098858,0.03063141490572829,0.08708747745777384,test_compounds,0.8472841282943381,0,0
D03,5000,1.0682439994270718,1.085666264287655,NA,0.0119839842866045,0.9839524673155295,-0.023339471217664675,NA,test_compounds,NA,NA,NA
D04,5000,0.48346491880907394,0.4915377081601084,0.002211393280678829,0.016894619669123485,0.9835764597160775,-0.023890888071787658,0.03410450331332589,test_compounds,1.0517854663427293,0,-0
D05,5000,0.9677296154033964,1.0613113277117927,0.0654246491732505,0.0011583308143691077,0.911824447864737,-0.13317200358293926,0.061653138282047146,test_compounds,1.0351307244288313,0,-0
D06,5000,0.9520049813337615,0.9467212296279545,0.021469923693782634,0.018077556150282212,1.0055811061804154,0.008029448391452766,0.029715267644238975,test_compounds,0.9461505708919374,0,0
D07,5000,1.1068142757772428,1.1020409067946058,0.02611944554849878,0.051836430059625495,1.0043313900175637,0.006235380693062423,0.05285262813155642,test_compounds,0.8986261337544508,0,0
D08,5000,0.9233056470466714,0.8992065875169296,0.003904061598937182,0.03921652534998079,1.0268003591880803,0.03815570569949015,0.044991168410670544,test_compounds,0.9368180223667393,0,0
D09,5000,0.9778053846574755,0.888438100259551,0.019549223066154465,0.021091223229621075,1.1005892074775008,0.13827608659198642,0.03415889429101556,test_compounds,1.0322714188954696,2,0.13827608659198642
D10,5000,1.2499143708243952,1.2301525629602896,0.031031192464121313,0.07336292413861896,1.0160645178973167,0.022992013030616834,0.06563623560624757,test_compounds,0.8847920466848216,0,0
D11,5000,0.8599505033362475,0.895465410638658,0.0356367830172729,0.04374100664473339,0.9603391634333694,-0.058384081774002464,0.061516957515420564,test_compounds,1.0833730784642106,0,-0
